LUK.13.8	Амма гьолцо нисона гей: «Йа̄ БетӀерчӀахъаяв! Беччаннейа желӀбасса̄за. До со̄ᵸгъой баьхал, гьолълъол йаᵸко гулал. 
LUK.13.9	Бета гизилалдана йахъассаъад гьолълъо хоьхкьа легъи. Нагагь йахъаъда, буьчӀна болъолал».
LUK.13.10	Шамат водла̄ъ Иса ваъза-насигьат бо̄с зукъона гей сид синагоглиъ. 
LUK.13.11	Гьулиъ зукъона гей ацӀон белӀен лӀиъ кьодос болъаъцала унтилаъ кӀокӀойо, гъоддо, билъахъа къаьм йохна йахъаъцас гьоᵸс аьдам. 
LUK.13.12	Гьоло йегалъ, Иса гьиндойда̄на илӀена нисос:
LUK.13.12	– Йе аьдам! Ми дибола узролаъас хъосар йахъийо!
LUK.13.13	Гьолълъолъ ко̄ йеᵸхелло. Вагьаллиъисзу михъа̄ъ йаᵸкъойцӀойо, бета гьоло Аллагьлил рец бовал йуьᵸхолъийо. 
LUK.13.14	Иса шамат водиъ вагьло аьдам йахъиллъо, Гьолцокьа симахъова синагоглила гьаькимли халкъилахъа вагьда̄ нисойо:
LUK.13.14	– Илъна водо гей анкьилаъ батӀтӀийо гьаьлтӀи бовал бахъцас. Шамат водиъ гуйчӀе, вагьагло водла̄ъ гугь миже сагъ бовагьал.
LUK.13.15	Гьолцол жаваб богьна Кьодда̄ла Иса нисойо:
LUK.13.15	– Йа̄ къонда̄ моькьош аьдамла! Гейд мизоъ эᵸдо гьоᵸсдана сукӀо сийаъас макна мизосзу оᵸс йаги аᵸу шамат водиъ лъи хулӀал бежеллаъцас? 
LUK.13.16	Вагьдо, Ирбагьинила умматлис кид, ацӀона белӀна лӀи илбисли йиᵸцона йохна зукъойо, шамат водиъ гьоло йаᵸкал йахъаъасди?
LUK.13.17	Иса вагьла̄ нисолъ, Гьолцол данде бечейа̄ аьдамла ниц-ламус ба̄хъийо. Амма къацӀцӀо халкъ Гьолцо йовагьийа къацӀца̄ гьикматаб жойлакьа рази бахъийо.
LUK.13.18	Бета Иса нисолло:
LUK.13.18	– Аллагьлис Парчагьлъи лъинилъ йеᵸлъейод гей? Лъинилъди До гьули йеᵸлъелал йахъца? 
LUK.13.19	Гьули йеᵸлъейо гей генилала
LUK.13.20	Бетана кьа̄ьна нисойо:
LUK.13.20	– Лъинилъди До Аллагьлис Парчагьлъи йеᵸлъелал йахъца? 
LUK.13.21	Гьули йеᵸлъейо гей хашилалъ: ийо лъана билӀей гьаьтӀтӀала йоьᵸтобаъ жу гунна муьгъатта̄, къацӀцӀо йӣйа йийакьалалъ.
LUK.13.22	Шагьарба̄ъана аьлӀа̄ъана халкъилал ваъза-насигьатна богьна Иса эᵸкьес зукъойо Иерусалимлиъда̄.
LUK.13.23	Сидцойсола Гьолцохъа нисолло:
LUK.13.23	– Йа̄ БетӀерчӀахъаяв! Йоькькьа аьдамла тиса муьвахошлӀо нисоцас хабар битӀарабди гей?
LUK.13.23	Гьолцо жаваб нилӀийо:
LUK.13.24	– Хъусса аᵸциъкьа̄ эᵸдобакал гъаза бова миже, судлӀо нисода, мизохъа нисос, телида̄с бикьебакьеш эᵸдобакал, амма эᵸдобакна бахъаъас. 
LUK.13.25	БетӀергьалли аьгъиъна гьинис кав гъешена муьгъатта̄, гисда̄ гьихбалъова̄ миже къоьпӀлӀолдабана илӀелаба̄с: «Йа̄ БетӀерчӀахъаяв! Илол аᵸц йеᵸгьалӀо!» Гьолцо жаваб нилӀас мизол: «Миже на̄с ба̄хъцасна сукӀо гаьгьийа̄на Дил бийакъаъас», – лӀо нисона. 
LUK.13.26	Бета миже нисал муьхобалъаш: «Иле Дӯгъой къацӀо бес-хулӀойо, гьула̄зу илла шагьарба̄ла къатӀла̄ъ Ми илол ваъза-насигьатла йовагьийо». 
LUK.13.27	Гьолцо бета мизохъа нисас: «Дил миже на̄с ба̄хъцасна бийакъаъас, болъо дидойс ата̄ къацӀцӀа̄ мекъаб жо йогьцаса аьдамла!» 
LUK.13.28	Бета мизол гьулиъ, Аллагьлила Парчагьлиъ, бегаба̄с Ирбагьинна, Исакъна, Якъубна, баддо̄л авараглана. МижелӀо нисода гиса тӀуватӀлъо бийабацасна сила̄ къисбалӀолцасна ба̄хъас. 
LUK.13.29	Аллагьлила Парчагьлиъ гьидела мицаъ бес-хулӀал къе̄ бецал мокъас магъриблиъисна машрикълиъисна, гьула̄зу бихъхъаъда̄лана оᵸкъкъаъда̄лана мица̄ъас аьдамла. 
LUK.13.30	Гьуна, гьоᵸсо аьᵸйда̄ гаьгьийа̄ муьгъатта̄ бейакца, муьгъалӀ гаьгьийа̄ сад аьᵸйдаба̄кча.
LUK.13.31	Вагьалълъо водиъ Исадой мокъова гьоᵸсо фарисейла̄ нисойо:
LUK.13.31	– Гисакна эᵸкье дибола гьид, Гьеродил Ми икьал атӀна гей.
LUK.13.32	Исана гьоллохъа нисойо:
LUK.13.32	– Мекьанна мекьена гьолцо соралхъа ниса: гьуна До зинналла̄ бовахийа̄на, унти-узрола азаб ниццасана аьдамла ба̄хъилца жейсана хисана, бета лъанасла водиъ До богьцас иш лъикъолца. 
LUK.13.33	Амма авараг Иерусалимлиъ оᵸкъеэш угъаъас, вагьалълъобза жейсана, хисана, хисалалъна До гьид ахъал нуцӀос. 
LUK.13.34	Вай Иерусалим, Иерусалим! Аварагла бийакьецасна дӯдой Аллагьли мейагьийа расулла кьала̄д бийакьецасна шагьар! Ла̄хди Дил йатӀна зукъойо гуьди чӀучӀулийацой дибо аьдамла Диела гьаба̄лӀ ба̄гъал, амма мизол гьули йатӀеэш. 
LUK.13.35	Гьуна же мизос Аллагьлис билӀо йоьчӀчӀо гьихлъас. До нисос мизохъа: «БетӀергьаллила Къудратликьа эᵸгьна оᵸкъоцалал баркат гулала», – лӀо миже нисойо заман мокъеэш, До мизол эга̄ъас.
LUK.14.1	Гьоᵸс шамат водиъ фарисейлила сид укъа гьаькимлила билӀоъ Иса эсал оᵸкъолъ, Гьолцо сийоле йовалла̄лӀона гувабацӀона бечена зувакъойо гьулиъ гаьгьийа̄ аьдамла. 
LUK.14.2	Гьолцодой аьᵸйда̄ оᵸкъойо оᵸхаъ лъи йечена кӀокӀо̄ сукӀо. 
LUK.14.3	Вагьлиъис Иса диниябла аьлимла̄хъана фарисейла̄хъана нисолло: «Шамат водиъ кӀовакӀова̄ аьдамла сагъ бовал ба̄хъцад йаги ба̄хъаъасди?» 
LUK.14.4	Гьогго̄л гьокӀа йоваъинна гьихбалъойо. Иса ко̄на йеᵸхенна гьули сукӀо ахъилло бета билӀогъа э̄ᵸйо. 
LUK.14.5	Иса гьоллохъана нисойо:
LUK.14.5	– Мизос лъойсна аᵸу йаги оᵸс лъи гаьгьийа тагьризлиъ бекда, шамат водо гейлӀо нисода, гиса багъаъасди миже гьоло?
LUK.14.6	Гьоллохъа кьа̄ь гьоьшшона нисона йахъеэш.
LUK.14.7	Гьолцогъой бесал бовакӀийа аьдамла̄ супралгъа со̄ᵸ гьидел санаъатаб кӀетӀо маьче бохал аьᵸйдаба̄кчаш бегабалъ, Иса гьоллол гьоᵸс хабар ме̄йо.
LUK.14.8	– Бейтеллиъ ийалӀелъ, кьушеллидой шеблаъ къе̄ беца̄къа. Гьулиъ къе̄ бецал илӀейа̄ъ дӯгъана къиматаб сукӀо зогъца. 
LUK.14.9	Мийа̄ъ, илӀейо бадисо сукӀо оᵸкъолъ, кьодо оᵸкъова бетӀергьалли дӯхъа нисас: «НилӀа гьоцо сукӀол маьче», – лӀо. Ницна ахъна, аьгъиъна биссун муьгъатта̄ла мицаъ къе̄ эцал нуцӀас. 
LUK.14.10	Оᵸкъослаъзу, ми бишшун муьгъатта̄ къе̄ эче. БетӀергьаллил ми эга̄йоназу, дудойна гогьна нисас: «Гьалмагъ, аьгъиъна аьᵸйда̄ кӀетӀа мицаъ къе̄ эче», – лӀо. Гьолълъогъа муьгъатта̄ бейтелликьа гаьгьийа̄ъ эᵸдо дибо къадро-къиматна кьодда̄кас. 
LUK.14.11	СудлӀо нисода гьинизу жу кьодда̄кӀийо сукӀо Аллагьлидой аьᵸйда̄ лӀийода̄ ахъца, жу лӀийода̄ эгацас сукӀо кьодда̄кца.
LUK.14.12	Бета Иса билӀола бетӀергьаллихъа нисойо:
LUK.14.12	– Вагьаддийо бес-хулӀо̄лъи йо̄лъ, бовакӀийа сукӀоба̄ мина кьа̄ь окӀаллакьа кулна богьна, гьоллоъкьа̄ гьоᵸсдана пайда гаьгьийо жо йахъаслӀона, дибо вацца̄на, иснана, аьгарлъина, бечедабла мадугьаллана бовакӀа̄къа. 
LUK.14.13	Вагьаллийо бес-хулӀо̄лъи йо̄лъ, ми бовакӀа гьардухъаллана, азизабла аьдамлана, гьула̄зу лаьхъдийа̄, боцдийа̄ сукӀобана. 
LUK.14.14	Талигьаб гей ми гьоглохъа дул йоцӀона йахъаъалъ. Жейса дуниялликьа гьоглол йо̄йо жо хиса къиямасаб водиъ муъмилла бувагъоваъас баьгъбаъла̄лъо дул гьули йиᵸхъас.
LUK.14.15	Вагьли тухълъо, гьулиъ гаьгьийа сидцойсола Гьолцохъа нисойо:
LUK.14.15	– Гьардараб гей Аллагьлила Парчагьлиъ къе̄на эчена баьба муьхъчаш сукӀо.
LUK.14.16	Исана гьолцохъа кьа̄ь нисойо:
LUK.14.16	– Нишел тели аьдамла бесал илӀал гьоькмо бахъийо гьоᵸс пуланаб сукӀос. 
LUK.14.17	Бесалцо бог мокъолъ, гьолцо э̄ᵸйолӀо гьинис лагъ бовакӀийа аьдамла бесал илӀал. Эᵸкьена лагъли гьоглохъа нисойолӀо: «Гугь миже, къацӀцӀо кен-оᵸх лъикъона». 
LUK.14.18	КъацӀцӀола гьоᵸс сикӀо йогьна нисойо жуво̄л нигъана гувал бахъаъаслӀо; ми илокьа кьодос тилӀкилӀо. Сиди нисойолӀо: «Гьини гьоᵸс маьче бохна гей, гьоло маьче бега̄л эᵸкьал нуцӀос, гьарзи йо̄с дӯхъа, ми дӣкьа кьодос тилӀки». 
LUK.14.19	Бацосола нисойолӀо: «Гьини ацӀона оᵸс бохна гей, вагьалло̄л лӀийаᵸгьна йийакъелал йа̄тӀна гей, гьарзи йо̄с дӯхъа, ми дӣкьа кьодос тилӀки». 
LUK.14.20	Лъанасла нисойолӀо: «Гьини жейса ахъо йоᵸкъона гей, вагьалълъобза жу говал ахъаъас». 
LUK.14.21	Лагъ кьа̄ь билӀогъа оᵸкъолъ, ме̄йолӀо гьинила бетӀергьаллихъа къацӀцӀо йахъийа жойлас хабар. Гьолълъогъа муьгъатта̄ симо бӣйа гьолцо нисона гей лагълихъа: «Хехлъи ахъна эᵸкьена къатӀла̄ъна хъаьчӀла̄ъна иᵸхъойо шинаб гьардухъаллана, гьула̄зу азизаблана, боцдийа̄на, лаьхъдийа̄на аьдамла ба̄къолла гьолӀоъ». 
LUK.14.22	Э̄ᵸйацос оᵸкъолъ, лагъли нисойолӀо: «Дибо амро тӀубази бо̄йо, бетӀерчӀахъаяв! Амма жена маьче гьихлъона гей». 
LUK.14.23	БетӀергьалли нисойолӀо лагълихъа: «Гьинолкьана кала̄гъойна мийахъова̄ аьдамла ба̄къоллина гогь. Дие билӀо аьдамла̄ш йоцӀала. 
LUK.14.24	Амма нисос мизохъа: до ийабалӀена гуйэшла̄ диела билӀоъос кен-оᵸх йуьᵸхъаъаш».
LUK.14.25	Тели аьлам зукъойо Исагъой къацӀо мекьецас. Гьоллохъана гоцӀохъна Гьолцо нисойо:
LUK.14.26	– Гьинила ийо-абоъ, къова-хъизаллиъ, исна̄ъ, вагьла̄зу гьинила оьмролалъда̄ рокьукълъи гаьччо сукӀо Дӣдой оᵸкъода, гьули сукӀо Дие асгьаблъилаъ ахъаъас. 
LUK.14.27	Гьинис хъанчна бохна, Дӣгъой говаъцасна сукӀо Дие асгьаб ахъаъас. 
LUK.14.28	СукӀод мизоъ эᵸдо гей, билӀо йовал хийал гаьгьийо сукӀо, гьакъкъа къе̄на эчена гьисаб боваъцас: оьлалди гьаьжа-къай, окко-месед билӀо йогьна гикьа йоᵸкъолал. 
LUK.14.29	Гьолълъол бигъана гунна гьули билӀо йогьна лъикъаъда, бета гьолцокьа аьдамла лъоᵸваба̄с, 
LUK.14.30	билӀо йовал уьᵸхолъна гьули йогьна гикьа йоᵸкъонна йахъеэшлӀо нисона.
LUK.14.31	Йана бацо ханлил данде эгъал аьгъиъийо хан къе̄на эчена ургъизи ахъал нуцӀаъасди: хъона гьазай рагъухъан гаьгьийо тушмаллила аскарлил данде ацӀона гьазай рагъухъан гаьгьийо аскарна жуна эгъна ахъалдилӀо нисона. 
LUK.14.32	Эгъна ахъаъцаслъи икъелъ, тушман цӀихода̄ гаьгьийаъзу, гьолцо ханли рекъел бовалъгъа йатӀийо жо нисолал мейас гьинис чапарла. 
LUK.14.33	Вагьла̄ мизоъ эᵸдо гаьгьийо шинабли къацӀцӀо жойлакьас инкар боваъда, гьолло̄л Дие асгьабла ба̄хъаъас.
LUK.14.34	Цаᵸ кӀетӀо жо гей. Амма гьолълъос гемо йугъода, кьа̄ь гемона йоᵸкъонна йахъаъалъ, гьолълъоъкьа̄ пайда гаьъа гьоᵸссидилна. 
LUK.14.35	Йа̄ гьули мицал йуьᵸхаъаш, йа мицалъ гулцала йаᵸкол йуьᵸхаъаш. Гьули къе̄ чӀалӀеш. Аьᵸгъа̄ гаьгьийа̄л тухъала гьули!
LUK.15.1	Исахъа энекзи бахъал мокъос зукъойо гьаькъ бокӀолцаса сукӀобана мунагь-гьаькъ гаьгьийа̄ баддо̄л тели аьдамлана. 
LUK.15.2	Фарисейла̄на диниябла аьлимла̄на Исакьа мордабана нисос зукъойо:
LUK.15.2	– Вагьди сукӀо мунагьла̄д бовацӀийа аьдамла̄гъой гьудуллъина йогьна гьоллогъой эᵸш-хулӀос, – лӀо нисона.
LUK.15.3	Иса вагьаддийо хабар ме̄йо гьоллол:
LUK.15.4	– ГьоᵸсчӀитӀ боцӀилаъас гьоᵸс боълъо, аьчӀенайигна аьчӀена боцӀина гаьлълъа̄чо авлахълиъна бечаннегьна, боъийо бикь мизал эᵸкьаъцас сукӀо гейди мизоъ эᵸдо? 
LUK.15.5	Бикь михъона муьгъатта̄, разина ахъна гилакьа гунна бежеш гьолцо гьоло билӀогъа. 
LUK.15.6	Бета билӀогъа оᵸкъона муьгъатта̄, гьалмагълана мадугьаллана ийалӀена гьоллохъа нисос: «Диела рохеллиъ мижена аькал ба̄хъ, дие боъийо бикь зогъна гей». 
LUK.15.7	Вагьалълъобза До мизохъа нисос: гьинкьа мунагь-гьаькъ гаьччо аьчӀенайигна аьчӀена муъмин-сукӀолгъа гьоᵸс муна̄пикъ Аллагьлилъда̄ уьᵸхода, гьаᵸсаъла̄с йакӀо йилӀа рази йахъца.
LUK.15.8	Йаги гьинис ацӀона окколаъас гьоᵸсцойс окко йоъда, гухъинна канлъина билӀона ахо лъаьлӀена гьуги-гьотта̄ йиᵸзечӀе йечаннегьцас гьоᵸсдана ийо зогъалди? 
LUK.15.9	Окко зогълъо, гьинис цӀагьа̄на мадугьаллана ийабалӀена гьолълъо нисос: «Диела рохеллиъ мижена аькал ба̄хъ, дие йоъийо окко зогъна гей». 
LUK.15.10	До мизохъа нисос: вагьла̄ Аллагьлис малаикла Аллагьлилъда̄ уьᵸхова муна̄пикъликьа йилӀа рази ба̄хъца.
LUK.15.11	Бетана Иса ме̄йо хабар:
LUK.15.11	– Сид пуланаб сукӀос зукъона гей къона оьжо. 
LUK.15.12	ИтӀинасола оьжди нисона гей абохъа: «Або, дибола ирслис гьинил мехецас бутӀа нилӀа», – лӀо. Або гьоглол ирс битӀна гей. 
LUK.15.13	Лади водла̄ъас итӀиносо оьжо, гьинил ирслиъ йиᵸхъо̄йо къацӀцӀо окко-меседна лъицӀо-къайна йоькчина, аьгъиъна эᵸкьейолӀо на̄ди цӀихо гаьгьийо улкалиъ. Оᵸкъа̄цо гьолцо, иᵸхъо-ахъхъа кӀаьйлӀона, гьинис гаьгьийо къацӀцӀо окко-месед йугъонна гей.
LUK.15.14	Гьолцохъас къацӀцӀо окко-месед йолъова замаллиъ, вагьалълъо улкалиъ йоᵸкъона гей йукъо ракъи. Гьули оьжона йилӀа йазихлъилаъ кези ахъна гей. 
LUK.15.15	Ахирна сид сукӀодой гьаьлтӀи нисонна эᵸкьелъ, гьолцо гьули булӀлагъа эᵸгьна гей. 
LUK.15.16	Чара бугъолъ, булӀлал ниццас жона йуьᵸхъал разияб зукъона гей, амма гьулина гьолцол нилӀаъас зукъона. 
LUK.15.17	Аᵸкълолакьана оᵸкъона гьолцо пикро богьна гей: «Диела абола билӀоъ йоькькьад гей бовахийа̄ гьаьлтӀухъалла. Оьнна кьодона мекьейодолас баьбана гей. До гьолӀоъ нуковахъа угъос. 
LUK.15.18	Аьгъиъна абодой эᵸкьал, бета гьогцохъа нисал: „Або, Аллагьлидойна дудойна аьᵸйда̄ до мунагьла̄ъ кези ахъийо. 
LUK.15.19	До дибо оьжолъилаъ тӀокӀаб бикӀзи овал мустагьикъаб гаьъа, ахъда дудой гьаьлтӀилаъ оха“».
LUK.15.20	Аьгъиъна эᵸкьена гей гьули гьинила абодой. Ата̄кьа̄зу эгана гей абол гогьцас оьжо. Абос гьолцокьа йилӀа йакӀо йугъона гей. Гьогцол дандена чӀанагъона, або оьждил алъона йоцӀна баъдана гей. 
LUK.15.21	Оьжди абохъа нисона гей: «Аллагьлидойна дудойна аьᵸйда̄ до мунагьла̄ъ кези ахъийо, дибо оьжолӀо нисал до мустагьикъаб гаьъа». 
LUK.15.22	АболӀо нисода, гьинила лагъла̄хъа нисона гей: «Биссун кӀетӀо лъицӀона йакъона гьолцохъа лъичӀела, гьолцола зокьилъ кӀоьййана мехела, хаьбала̄лъ гьалалъцована гийахела. 
LUK.15.23	Бакъоллина ахо бегъакӀийо бишена муха, оьжо оᵸкъова̄лас кӀетӀо бес-хулӀо̄лъи йовал, 
LUK.15.24	судлӀо нисода вагьди дие оьжо угъоваъас ахъна гей, оъийаъас зогъна гей». Гьолло̄л котакаб ихтилат-кеп бовал муьхобалъна гей.
LUK.15.25	Гьолцо сукӀос укъосо оьжо вагьалълъо мехлаъ зукъона гей мицалъ. БилӀогъа го̄слаъ, гьолцол тухъна гей лъисо-кешлис гьокӀ. 
LUK.15.26	Гьицада̄на илӀена сидцойсола нукарлихъа нисонна гей, сийод вагьдо ихтилат-кеплӀо. 
LUK.15.27	«Дибо ис сагъ-саламатлъилаъ оᵸкъова̄лас або ахо бегъакӀийо бишена мухоллина ихтилат-кеп богьцас гей», – лӀо нисона жаваб нилӀийо нукарли. 
LUK.15.28	Вагьли тухълъо, укъа оьждис симо бигьна гей, билӀоъ эᵸкьал къабул ахъечӀе зукъона гей. Бета або гисакна гьардизи ахъийолӀо билӀоъ эᵸдо тослӀо нисона. 
LUK.15.29	Оьжди жаваб нилӀийолӀо: «Вагьдисинаб лӀӣйаъ до дул лагъцой огьда̄йо, ми нисова жойлакьас тилӀкеэш. Вагьлиъ эᵸдо ми дил итӀино чикӀена мухоллеэш диела гьалмагъла̄гъой ихтилат-кеп бовал. 
LUK.15.30	Амма дибо зукъойо бечелъина хъагьба̄гъой къацӀо эс-хулӀона йолъонна оᵸкъова вагьацо дибола оьждил ми ахо бегъакӀийо бише мухона гей».
LUK.15.31	Або гьолцохъа нисойолӀо: «Оьжо! Ми нитоназу дӣгъой къацӀо гей, къацӀцӀо дие бечелъина дибо гей. 
LUK.15.32	Иле рази бахъна ихтилат-кеп бовал нуцӀос, судлӀо нисода вагьди дибо ис угъоваъас ахъна гей, оъийаъас зогъна гей».
LUK.16.1	Гьинила асгьабла̄хъа Иса бадона хабар ме̄йо:
LUK.16.1	– Сид бечедаб сукӀос зукъона гей гьинила мал-мулклис тӀалаб богьцас хъуллухъчи. Гьолцокьа аьйиб мокъона гей гьинил йатӀгъа бечелъи йугъолцалӀо нисона. 
LUK.16.2	Вагьли тухълъо, бечедабли сукӀо хъуллухъчийахъа нисона гей: «Сийод кӀетӀо гаьччо дибо хабар тухъца дил? Бо̄ва гьаьлтӀилас гьисаб нилӀа, тӀокӀаб хъуллухълъилаъ ми ахъаъас». 
LUK.16.3	Вагьлиъис гьолцо сукӀо гьинис гьинхъа нисона гей: «Сийоле до йовал? До гьогцо хъуллухълъилаъасна олъолца, маьчена дӣхъа баьхна бахъаъас, окӀда̄л эᵸкьална до ламус ахъца. 
LUK.16.4	Гьаᵸ, дил йикъеш сийо йовал нуцӀоцасна. Гьолцо гьаьлтӀилаъас олъоллъо, бадло сукӀоба̄ билӀова̄ъ охалъгъа гьоᵸс гьилла ургъизи бовал нуцӀос».
LUK.16.5	Гьолцо сукӀо гьинила бетӀергьаллис нагьлъухъалла гьоᵸссокун гьиндой ийабалӀена гей. Аьᵸйдда̄лахъа нисонна гей: «Диела бетӀергьаллис ласо нагьлъид ми нилӀал нуцӀос?». 
LUK.16.6	ГьоᵸсчӀитӀ билӀей зетилас нилӀал нуцӀослӀо гьокцо нисолъ, хъуллухъчийа йоькчина нилӀна гей нагьлъи кьодо чахчаш лӀибо, бета: «Къейна эчена хехлъи ахъна лъинайиг чаха», – лӀо нисона гей. 
LUK.16.7	Бацосолахъа нисонна гей: «Сийод ми нилӀал нуцӀос?» – «ГьоᵸсчӀитӀ билӀей хъибос», – лӀо нисолъ. Гьолцохъана нисона гей: «Йоькчина дибо лӀибона белӀнайиг чаха», – лӀо.
LUK.16.8	Гьогцо бетӀергьаллина вецци овагьа̄гьийолӀо отӀолаги хъуллухъчи сигьирлъилаъ гьинис иш бо̄лъ. ВагьалӀо дунияллис билӀо къачӀази йогьцас аьдамла жуво̄ллъийа аьдамла̄ъ эᵸдо йилӀа сигьирабла гей, ахиратлис билӀо къачӀази йогьцала̄гъа.
LUK.16.9	Вагьалълъобза До мизохъа нисос: дунияллила боцӀи-ризкъилас пайда бокча гьалмагълъи бовагьна. Дунияллила билӀоъ гаьгьийа бечедлъилаъас маьгьрум бовагьна муьгъатта̄, абадиябли билӀоъ гьалмагъла̄ къабул бовагьца вагьла̄ муьхо-махеда. 
LUK.16.10	Йоькькьала жойлас божилъи йо̄ва сукӀокьа, телиласна божилъи йогьна йахъца. Йоькькьала жойлас божилъи йогьна йахъаъцала сукӀокьа, телиласна божилъи йогьна йахъаъас. 
LUK.16.11	Дунияллила билӀоъ гаьгьийо гьаьрамаб боцӀи-ризкъи дӯкьа божилъи йогьна йечаннегьна йахъаъда, абадиябли билӀос унго-унгояб хазиналис божилъи йовалди дӯкьа. 
LUK.16.12	СукӀола боцӀилакьа йакӀо йоᵸкъонна бечабаннейал бахъаъцаса миже, мизосзу нилӀалди мизохъа Аллагьли?
LUK.16.13	Гьоᵸссидина лагълихъа къон бетӀергьаллил лагълъи йогьна йахъаъас. Гьоᵸсцойс гьолцол атӀас, бадисо атӀечӀе цӀодоло эга̄с. Йаги сидцойлал гьолцо хъуллухъ йакӀо нилӀна бовас, бацосолал бойчӀе эцас. Вагьалла̄ хъуллухъ богьна бахъаъас мизохъа Аллагьлилна дунияллила боцӀи-ризкъилална.
LUK.16.14	Исахъа энекзи бахъийа̄ окко-месед хириябла фарисейла̄л вагьло хабар тухълъо, Гьогцокьа лъоᵸваба̄л муьхобалъийо. 
LUK.16.15	Иса гьоллохъа нисойо:
LUK.16.15	– Аьдамла̄дой аьᵸйда̄ миже валийацой муьхо-махеш, амма Аллагьлил йикъеш мизола йакӀиъ гаьгьийо жо. Аьдамла̄ъ эᵸдо къиматаблӀо гицӀийо жо Аллагьлидой аьᵸйда̄ къабигьаб йахъца. 
LUK.16.16	Ягьягъа аьᵸйда̄на зукъойо динлис къанонлана авараглана. Гьули оᵸкъона муьгъатта̄ Аллагьлила Парчагьлъилас кӀетӀо хабар ме̄ш. Шибабли букъо гъаза бо̄с гьулиъ эᵸдо муьвахал. 
LUK.16.17	Амма къанонлила гьоᵸс гьаьрплис къуват бугъолъол, вагьаддо̄л гьаᵸсана маьчейана йувагъона йовалъос.
LUK.16.18	Гьинис ахъона йолъонна, бадо ахъо йоᵸкъо̄синаб сукӀо гей зина богьцас сукӀо. БетӀергьаллидойс ата̄кийо ахъо йоᵸкъойо сукӀона гей зина-сукӀо.
LUK.16.19	– Зукъона гей бечедаб, кӀетӀо лъицӀона лъичӀена, гьинила бечелъилас кепна бокчина, оьмро богьцас гьоᵸс пуланаб сукӀо. 
LUK.16.20	Зукъона гей вагьла̄зу ЛазарлӀо нисойо гьоᵸс йазихаб, магъокьа тӀутӀо йахъна, кӀокӀойо окӀдаги сукӀона. Гьули ахъца зукъона гей вагьалцо бечедабли сукӀола кавлидой. 
LUK.16.21	Бечедабли сукӀола истӀолийакьас къе̄ йекийо кен-оᵸх йиᵸхъалла кулликьа йакӀо зукъона гьолцос. Гьула̄зу йоᵸкъона волана гьолцола магъокьа чӀалӀейо жо йаьᵸчеш зукъона.
LUK.16.22	ОкӀдаги угъолъ, малаикла̄ гьули Ирбагьин авараглидой акъона гей. Угъолъ, шунаъ иᵸхъонна гей бечедаб сукӀона. 
LUK.16.23	Журжагьлиъ лъакъейа азаблиъ гаьгьийа бечедабли сукӀол, гьаьйда йеᵸйагьенна говацӀолъ, цӀихода̄ Ирбагьин аварагна гьогцодой шеблаъ тахликьа къе̄ эчена Лазарна бегабас. 
LUK.16.24	Бечедабли сукӀо ийана-тӀикенна нисона гей: «Йа̄ илос або
LUK.16.25	Амма Ирбагьини гьолцохъа нисона гей: «Йа̄ дие оьжо, ми йакӀкьа йоᵸкъола, дунияллила билӀоъ дул нилӀийо къацӀцӀо кӀетӀослъи, ЛазарлӀо нисода гьугиъ азаблиъ зукъойо. Гьаᵸже гьолӀоъ Лазар ахо гей, ми азаблиъ гей. 
LUK.16.26	Гьула̄зу гьуди дудой нигъад эᵸйал илоъ балӀо букъо аьракъ гаьгьийаъ. ГьолӀоъкьа̄ гьулиъ мекьабакъова̄нна мекьал гьино гаьъа, гьулиъис гьотта̄ гувал батӀийа̄нна гьино гаьъа».
LUK.16.27	Бетана гьогцо бечедабли сукӀо гьарзи йогьна гей: «Вагьла̄ зогъда, дие або, ми эᵸйа Лазар диела абола билӀогъа. 
LUK.16.28	Гьулиъ дие лъинана исна гей, гьоглохъа цӀодорлъилаъ бечелӀо нисал эᵸйа, бетана гьолло̄нна ба̄хъца вагьалӀо азаблила билӀоъ».
LUK.16.29	Ирбагьини нисойолӀо: «Гьоглол Мусана баддо̄л авараглана гей, гьоглохъа энекзи бахъала!» 
LUK.16.30	Бечедабли сукӀо нисона гей: «Йа̄ дие або, Ирбагьин, гьогго̄л энекзи бахъаъас! Амма угъойо сукӀо дуниялликьа кьа̄ь оᵸкъолъ, кантӀизи бахъна гьогго̄л Аллагьлилъда̄ муьвахаш».
LUK.16.31	Вагьлиъис Ирбагьини нисона гей гьолцохъа: «Мусакьана бадло аварагла̄кьана боьважаъцас аьдамла, угъоваъас ахъийа сукӀокьана боьважаъаш», – лӀо.
LUK.17.1	Иса гьинила асгьабла̄хъа нисойо:
LUK.17.1	– Инсан мунагьлиъ кези огьцас жо дуниялликьа йоᵸкъечӀе гьихлъаъас, амма букъо балагьна азабна гей вагьлина йакъона оᵸкъо̄ сукӀол. 
LUK.17.2	Вагьадло аьдамла̄ эᵸдос гьоᵸсдана сукӀо мунагьлиъ эᵸхелцал, гьабос кьалона билъалъ йиᵸцона, ралъадбаъ тӀотӀийолъи ахо гей га̄ь гьолцол.
LUK.17.3	Вере миже цӀодорса бече! Динлила истӀи дул мунагьаб жо йогьда, гьолцохъа ниса. Тавбана богьна гьули йо̄ва жойлакьа пашман ахъда, кьодос тилӀки. 
