GEN.1.1	In the beginning God created the heavens and the earth. 
GEN.14.5	In the fourteenth year Chedorlaomer and the kings that were with him, came and defeated the Rephaim in Ashteroth-karnaim and the Zuzim in Ham and the Emim in Shaveh-kiriathaim, 
GEN.14.6	and the Horites in their Mount Seir, as far as El-paran, which is by the wilderness. 
GEN.14.7	Then they turned back and came to En-mishpat (that is, Kadesh), and conquered all the country of the Amalekites, and also the Amorites, who lived in Hazazon-tamar. 
GEN.14.8	And the king of Sodom and the king of Gomorrah and the king of Admah and the king of Zeboiim and the king of Bela (that is, Zoar) came out; and they arrayed for battle against them in the valley of Siddim, 
GEN.14.9	against Chedorlaomer king of Elam and Tidal king of Goiim and Amraphel king of Shinar and Arioch king of Ellasar—four kings against five. 
GEN.14.10	Now the valley of Siddim was full of tar pits; and the kings of Sodom and Gomorrah fled, and they fell into them. But those who survived fled to the hill country. 
GEN.14.11	Then they took all the goods of Sodom and Gomorrah and all their food supply, and departed. 
GEN.14.12	They also took Lot, Abram’s nephew, and his possessions and departed, for he was living in Sodom.
GEN.14.13	Then a fugitive came and told Abram the Hebrew. Now he was living by the oaks of Mamre the Amorite, brother of Eshcol and brother of Aner, and these were allies with Abram. 
GEN.14.14	When Abram heard that his relative had been taken captive, he led out his trained men, born in his house, three hundred and eighteen, and went in pursuit as far as Dan. 
GEN.14.15	He divided his forces against them by night, he and his servants, and defeated them, and pursued them as far as Hobah, which is north of Damascus. 
GEN.14.16	He brought back all the goods, and also brought back his relative Lot with his possessions, and also the women, and the people.
GEN.14.17	Then after his return from the defeat of Chedorlaomer and the kings who were with him, the king of Sodom went out to meet him at the valley of Shaveh (that is, the King’s Valley). 
GEN.14.18	And Melchizedek king of Salem brought out bread and wine; now he was a priest of God Most High. 
GEN.14.19	He blessed him and said,
GEN.14.19	“Blessed be Abram of God Most High,
GEN.14.19	Possessor of heaven and earth;
GEN.14.20	And blessed be God Most High,
GEN.14.20	Who has delivered your enemies into your hand.”
GEN.14.20	He gave him a tenth of all. 
GEN.14.21	The king of Sodom said to Abram, “Give the people to me and take the goods for yourself.” 
GEN.14.22	Abram said to the king of Sodom, “I have sworn to the L
GEN.14.23	that I will not take a thread or a sandal thong or anything that is yours, for fear you would say, ‘I have made Abram rich.’ 
GEN.14.24	I will take nothing except what the young men have eaten, and the share of the men who went with me, Aner, Eshcol, and Mamre; let them take their share.”
GEN.15.1	After these things the word of the L
GEN.15.1	“Do not fear, Abram,
GEN.15.1	I am a shield to you;
GEN.15.1	Your reward shall be very great.”
GEN.15.2	Abram said, “O Lord G
GEN.15.3	And Abram said, “Since You have given no offspring to me, one born in my house is my heir.” 
GEN.15.4	Then behold, the word of the L
GEN.15.5	And He took him outside and said, “Now look toward the heavens, and count the stars, if you are able to count them.” And He said to him, “So shall your descendants be.” 
GEN.15.6	Then he believed in the L
GEN.15.7	And He said to him, “I am the L
GEN.15.8	He said, “O Lord G
GEN.15.9	So He said to him, “Bring Me a three year old heifer, and a three year old female goat, and a three year old ram, and a turtledove, and a young pigeon.” 
GEN.15.10	Then he brought all these to Him and cut them in two, and laid each half opposite the other; but he did not cut the birds. 
GEN.15.11	The birds of prey came down upon the carcasses, and Abram drove them away.
GEN.15.12	Now when the sun was going down, a deep sleep fell upon Abram; and behold, terror 
GEN.15.13	 said to Abram, “Know for certain that your descendants will be strangers in a land that is not theirs, where they will be enslaved and oppressed four hundred years. 
GEN.15.14	But I will also judge the nation whom they will serve, and afterward they will come out with many possessions. 
GEN.15.15	As for you, you shall go to your fathers in peace; you will be buried at a good old age. 
GEN.15.16	Then in the fourth generation they will return here, for the iniquity of the Amorite is not yet complete.”
GEN.15.17	It came about when the sun had set, that it was very dark, and behold, 
GEN.15.18	On that day the L
GEN.15.18	“To your descendants I have given this land,
GEN.15.18	From the river of Egypt as far as the great river, the river Euphrates:
GEN.15.19	the Kenite and the Kenizzite and the Kadmonite 
GEN.15.20	and the Hittite and the Perizzite and the Rephaim 
GEN.15.21	and the Amorite and the Canaanite and the Girgashite and the Jebusite.”
GEN.16.1	Now Sarai, Abram’s wife had borne him no 
GEN.16.2	So Sarai said to Abram, “Now behold, the L
GEN.16.3	After Abram had lived ten years in the land of Canaan, Abram’s wife Sarai took Hagar the Egyptian, her maid, and gave her to her husband Abram as his wife. 
GEN.16.4	He went in to Hagar, and she conceived; and when she saw that she had conceived, her mistress was despised in her sight. 
GEN.16.5	And Sarai said to Abram, “May the wrong done me be upon you. I gave my maid into your arms, but when she saw that she had conceived, I was despised in her sight. May the L
GEN.16.6	But Abram said to Sarai, “Behold, your maid is in your power; do to her what is good in your sight.” So Sarai treated her harshly, and she fled from her presence.
GEN.16.7	Now the angel of the L
GEN.16.8	He said, “Hagar, Sarai’s maid, where have you come from and where are you going?” And she said, “I am fleeing from the presence of my mistress Sarai.” 
GEN.16.9	Then the angel of the L
GEN.16.10	Moreover, the angel of the L
GEN.16.11	The angel of the L
GEN.16.11	“Behold, you are with child,
GEN.16.11	And you will bear a son;
GEN.16.11	And you shall call his name 
GEN.16.11	Because the L
GEN.16.12	He will be a wild donkey of a man,
GEN.16.12	His hand 
GEN.16.12	And everyone’s hand 
GEN.16.12	And he will live to the east of all his brothers.”
GEN.16.13	Then she called the name of the L
GEN.16.14	Therefore the well was called 
GEN.16.15	So Hagar bore Abram a son; and Abram called the name of his son, whom Hagar bore, Ishmael. 
GEN.16.16	Abram was eighty-six years old when Hagar bore Ishmael to him.
GEN.17.1	Now when Abram was ninety-nine years old, the L
GEN.17.1	“I am God Almighty;
GEN.17.1	Walk before Me, and be blameless.
GEN.17.2	I will establish My covenant between Me and you,
GEN.17.2	And I will multiply you exceedingly.”
GEN.17.3	Abram fell on his face, and God talked with him, saying,
GEN.17.4	“As for Me, behold, My covenant is with you,
GEN.17.4	And you will be the father of a multitude of nations.
GEN.17.5	No longer shall your name be called 
GEN.17.5	But your name shall be 
GEN.17.5	For I have made you the father of a multitude of nations.
GEN.17.6	I will make you exceedingly fruitful, and I will make nations of you, and kings will come forth from you. 
GEN.17.7	I will establish My covenant between Me and you and your descendants after you throughout their generations for an everlasting covenant, to be God to you and to your descendants after you. 
GEN.17.8	I will give to you and to your descendants after you, the land of your sojournings, all the land of Canaan, for an everlasting possession; and I will be their God.”
GEN.17.9	God said further to Abraham, “Now as for you, you shall keep My covenant, you and your descendants after you throughout their generations. 
GEN.17.10	This is My covenant, which you shall keep, between Me and you and your descendants after you: every male among you shall be circumcised. 
GEN.17.11	And you shall be circumcised in the flesh of your foreskin, and it shall be the sign of the covenant between Me and you. 
GEN.17.12	And every male among you who is eight days old shall be circumcised throughout your generations, a 
GEN.17.13	A 
GEN.17.14	But an uncircumcised male who is not circumcised in the flesh of his foreskin, that person shall be cut off from his people; he has broken My covenant.”
GEN.17.15	Then God said to Abraham, “As for Sarai your wife, you shall not call her name Sarai, but 
GEN.17.16	I will bless her, and indeed I will give you a son by her. Then I will bless her, and she shall be 
GEN.17.17	Then Abraham fell on his face and laughed, and said in his heart, “Will a child be born to a man one hundred years old? And will Sarah, who is ninety years old, bear 
GEN.17.18	And Abraham said to God, “Oh that Ishmael might live before You!” 
GEN.17.19	But God said, “No, but Sarah your wife will bear you a son, and you shall call his name 
GEN.17.20	As for Ishmael, I have heard you; behold, I will bless him, and will make him fruitful and will multiply him exceedingly. He shall become the father of twelve princes, and I will make him a great nation. 
GEN.17.21	But My covenant I will establish with Isaac, whom Sarah will bear to you at this season next year.” 
GEN.17.22	When He finished talking with him, God went up from Abraham.
GEN.17.23	Then Abraham took Ishmael his son, and all 
GEN.17.24	Now Abraham was ninety-nine years old when he was circumcised in the flesh of his foreskin. 
GEN.17.25	And Ishmael his son was thirteen years old when he was circumcised in the flesh of his foreskin. 
GEN.17.26	In the very same day Abraham was circumcised, and Ishmael his son. 
