GEN.1.1	In the beginning God created the heavens and the earth.
1CO.3.4	When one of you says, “I am a follower of Paul,” and another says, “I follow Apollos,” aren’t you acting just like people of the world?
1CO.3.5	After all, who is Apollos? Who is Paul? We are only God’s servants through whom you believed the Good News. Each of us did the work the Lord gave us. 
1CO.3.6	I planted the seed in your hearts, and Apollos watered it, but it was God who made it grow. 
1CO.3.7	It’s not important who does the planting, or who does the watering. What’s important is that God makes the seed grow. 
1CO.3.8	The one who plants and the one who waters work together with the same purpose. And both will be rewarded for their own hard work. 
1CO.3.9	For we are both God’s workers. And you are God’s field. You are God’s building.
1CO.3.10	Because of God’s grace to me, I have laid the foundation like an expert builder. Now others are building on it. But whoever is building on this foundation must be very careful. 
1CO.3.11	For no one can lay any foundation other than the one we already have—Jesus Christ.
1CO.3.12	Anyone who builds on that foundation may use a variety of materials—gold, silver, jewels, wood, hay, or straw. 
1CO.3.13	But on the judgment day, fire will reveal what kind of work each builder has done. The fire will show if a person’s work has any value. 
1CO.3.14	If the work survives, that builder will receive a reward. 
1CO.3.15	But if the work is burned up, the builder will suffer great loss. The builder will be saved, but like someone barely escaping through a wall of flames.
1CO.3.16	Don’t you realize that all of you together are the temple of God and that the Spirit of God lives in
1CO.3.17	God will destroy anyone who destroys this temple. For God’s temple is holy, and you are that temple.
1CO.3.18	Stop deceiving yourselves. If you think you are wise by this world’s standards, you need to become a fool to be truly wise. 
1CO.3.19	For the wisdom of this world is foolishness to God. As the Scriptures say,
1CO.3.19	“He traps the wise
1CO.3.19	in the snare of their own cleverness.”
1CO.3.20	And again,
1CO.3.20	“The 
1CO.3.20	he knows they are worthless.”
1CO.3.21	So don’t boast about following a particular human leader. For everything belongs to you—
1CO.3.22	whether Paul or Apollos or Peter,
1CO.3.23	and you belong to Christ, and Christ belongs to God.
1CO.4.1	So look at Apollos and me as mere servants of Christ who have been put in charge of explaining God’s mysteries. 
1CO.4.2	Now, a person who is put in charge as a manager must be faithful. 
1CO.4.3	As for me, it matters very little how I might be evaluated by you or by any human authority. I don’t even trust my own judgment on this point. 
1CO.4.4	My conscience is clear, but that doesn’t prove I’m right. It is the Lord himself who will examine me and decide.
1CO.4.5	So don’t make judgments about anyone ahead of time—before the Lord returns. For he will bring our darkest secrets to light and will reveal our private motives. Then God will give to each one whatever praise is due.
1CO.4.6	Dear brothers and sisters,
1CO.4.7	For what gives you the right to make such a judgment? What do you have that God hasn’t given you? And if everything you have is from God, why boast as though it were not a gift?
1CO.4.8	You think you already have everything you need. You think you are already rich. You have begun to reign in God’s kingdom without us! I wish you really were reigning already, for then we would be reigning with you. 
1CO.4.9	Instead, I sometimes think God has put us apostles on display, like prisoners of war at the end of a victor’s parade, condemned to die. We have become a spectacle to the entire world—to people and angels alike.
1CO.4.10	Our dedication to Christ makes us look like fools, but you claim to be so wise in Christ! We are weak, but you are so powerful! You are honored, but we are ridiculed. 
1CO.4.11	Even now we go hungry and thirsty, and we don’t have enough clothes to keep warm. We are often beaten and have no home. 
1CO.4.12	We work wearily with our own hands to earn our living. We bless those who curse us. We are patient with those who abuse us. 
1CO.4.13	We appeal gently when evil things are said about us. Yet we are treated like the world’s garbage, like everybody’s trash—right up to the present moment.
1CO.4.14	I am not writing these things to shame you, but to warn you as my beloved children. 
1CO.4.15	For even if you had ten thousand others to teach you about Christ, you have only one spiritual father. For I became your father in Christ Jesus when I preached the Good News to you. 
1CO.4.16	So I urge you to imitate me.
1CO.4.17	That’s why I have sent Timothy, my beloved and faithful child in the Lord. He will remind you of how I follow Christ Jesus, just as I teach in all the churches wherever I go.
1CO.4.18	Some of you have become arrogant, thinking I will not visit you again. 
1CO.4.19	But I will come—and soon—if the Lord lets me, and then I’ll find out whether these arrogant people just give pretentious speeches or whether they really have God’s power. 
1CO.4.20	For the Kingdom of God is not just a lot of talk; it is living by God’s power. 
1CO.4.21	Which do you choose? Should I come with a rod to punish you, or should I come with love and a gentle spirit?
1CO.5.1	I can hardly believe the report about the sexual immorality going on among you—something that even pagans don’t do. I am told that a man in your church is living in sin with his stepmother.
1CO.5.2	You are so proud of yourselves, but you should be mourning in sorrow and shame. And you should remove this man from your fellowship.
1CO.5.3	Even though I am not with you in person, I am with you in the Spirit.
1CO.5.4	in the name of the Lord Jesus. You must call a meeting of the church.
1CO.5.5	Then you must throw this man out and hand him over to Satan so that his sinful nature will be destroyed
1CO.5.6	Your boasting about this is terrible. Don’t you realize that this sin is like a little yeast that spreads through the whole batch of dough? 
1CO.5.7	Get rid of the old “yeast” by removing this wicked person from among you. Then you will be like a fresh batch of dough made without yeast, which is what you really are. Christ, our Passover Lamb, has been sacrificed for us.
1CO.5.8	So let us celebrate the festival, not with the old bread
1CO.5.9	When I wrote to you before, I told you not to associate with people who indulge in sexual sin. 
1CO.5.10	But I wasn’t talking about unbelievers who indulge in sexual sin, or are greedy, or cheat people, or worship idols. You would have to leave this world to avoid people like that. 
1CO.5.11	I meant that you are not to associate with anyone who claims to be a believer
1CO.5.12	It isn’t my responsibility to judge outsiders, but it certainly is your responsibility to judge those inside the church who are sinning. 
1CO.5.13	God will judge those on the outside; but as the Scriptures say, “You must remove the evil person from among you.”
1CO.6.1	When one of you has a dispute with another believer, how dare you file a lawsuit and ask a secular court to decide the matter instead of taking it to other believers
1CO.6.2	Don’t you realize that someday we believers will judge the world? And since you are going to judge the world, can’t you decide even these little things among yourselves? 
1CO.6.3	Don’t you realize that we will judge angels? So you should surely be able to resolve ordinary disputes in this life. 
1CO.6.4	If you have legal disputes about such matters, why go to outside judges who are not respected by the church? 
1CO.6.5	I am saying this to shame you. Isn’t there anyone in all the church who is wise enough to decide these issues? 
1CO.6.6	But instead, one believer
1CO.6.7	Even to have such lawsuits with one another is a defeat for you. Why not just accept the injustice and leave it at that? Why not let yourselves be cheated? 
1CO.6.8	Instead, you yourselves are the ones who do wrong and cheat even your fellow believers.
1CO.6.9	Don’t you realize that those who do wrong will not inherit the Kingdom of God? Don’t fool yourselves. Those who indulge in sexual sin, or who worship idols, or commit adultery, or are male prostitutes, or practice homosexuality, 
1CO.6.10	or are thieves, or greedy people, or drunkards, or are abusive, or cheat people—none of these will inherit the Kingdom of God. 
1CO.6.11	Some of you were once like that. But you were cleansed; you were made holy; you were made right with God by calling on the name of the Lord Jesus Christ and by the Spirit of our God.
1CO.6.12	You say, “I am allowed to do anything”—but not everything is good for you. And even though “I am allowed to do anything,” I must not become a slave to anything. 
1CO.6.13	You say, “Food was made for the stomach, and the stomach for food.” (This is true, though someday God will do away with both of them.) But you can’t say that our bodies were made for sexual immorality. They were made for the Lord, and the Lord cares about our bodies. 
1CO.6.14	And God will raise us from the dead by his power, just as he raised our Lord from the dead.
1CO.6.15	Don’t you realize that your bodies are actually parts of Christ? Should a man take his body, which is part of Christ, and join it to a prostitute? Never! 
1CO.6.16	And don’t you realize that if a man joins himself to a prostitute, he becomes one body with her? For the Scriptures say, “The two are united into one.”
1CO.6.17	But the person who is joined to the Lord is one spirit with him.
1CO.6.18	Run from sexual sin! No other sin so clearly affects the body as this one does. For sexual immorality is a sin against your own body. 
1CO.6.19	Don’t you realize that your body is the temple of the Holy Spirit, who lives in you and was given to you by God? You do not belong to yourself, 
1CO.6.20	for God bought you with a high price. So you must honor God with your body.
1CO.7.1	Now regarding the questions you asked in your letter. Yes, it is good to abstain from sexual relations.
1CO.7.2	But because there is so much sexual immorality, each man should have his own wife, and each woman should have her own husband.
1CO.7.3	The husband should fulfill his wife’s sexual needs, and the wife should fulfill her husband’s needs. 
1CO.7.4	The wife gives authority over her body to her husband, and the husband gives authority over his body to his wife.
1CO.7.5	Do not deprive each other of sexual relations, unless you both agree to refrain from sexual intimacy for a limited time so you can give yourselves more completely to prayer. Afterward, you should come together again so that Satan won’t be able to tempt you because of your lack of self-control. 
1CO.7.6	I say this as a concession, not as a command. 
1CO.7.7	But I wish everyone were single, just as I am. Yet each person has a special gift from God, of one kind or another.
1CO.7.8	So I say to those who aren’t married and to widows—it’s better to stay unmarried, just as I am. 
1CO.7.9	But if they can’t control themselves, they should go ahead and marry. It’s better to marry than to burn with lust.
1CO.7.10	But for those who are married, I have a command that comes not from me, but from the Lord.
1CO.7.11	But if she does leave him, let her remain single or else be reconciled to him. And the husband must not leave his wife.
1CO.7.12	Now, I will speak to the rest of you, though I do not have a direct command from the Lord. If a fellow believer
1CO.7.13	And if a believing woman has a husband who is not a believer and he is willing to continue living with her, she must not leave him. 
1CO.7.14	For the believing wife brings holiness to her marriage, and the believing husband
1CO.7.15	(But if the husband or wife who isn’t a believer insists on leaving, let them go. In such cases the believing husband or wife
1CO.7.16	Don’t you wives realize that your husbands might be saved because of you? And don’t you husbands realize that your wives might be saved because of you?
1CO.7.17	Each of you should continue to live in whatever situation the Lord has placed you, and remain as you were when God first called you. This is my rule for all the churches. 
1CO.7.18	For instance, a man who was circumcised before he became a believer should not try to reverse it. And the man who was uncircumcised when he became a believer should not be circumcised now. 
1CO.7.19	For it makes no difference whether or not a man has been circumcised. The important thing is to keep God’s commandments.
1CO.7.20	Yes, each of you should remain as you were when God called you. 
1CO.7.21	Are you a slave? Don’t let that worry you—but if you get a chance to be free, take it. 
1CO.7.22	And remember, if you were a slave when the Lord called you, you are now free in the Lord. And if you were free when the Lord called you, you are now a slave of Christ. 
1CO.7.23	God paid a high price for you, so don’t be enslaved by the world.
1CO.7.24	Each of you, dear brothers and sisters,
1CO.7.25	Now regarding your question about the young women who are not yet married. I do not have a command from the Lord for them. But the Lord in his mercy has given me wisdom that can be trusted, and I will share it with you. 
1CO.7.26	Because of the present crisis,
1CO.7.27	If you have a wife, do not seek to end the marriage. If you do not have a wife, do not seek to get married. 
1CO.7.28	But if you do get married, it is not a sin. And if a young woman gets married, it is not a sin. However, those who get married at this time will have troubles, and I am trying to spare you those problems.
1CO.7.29	But let me say this, dear brothers and sisters: The time that remains is very short. So from now on, those with wives should not focus only on their marriage. 
1CO.7.30	Those who weep or who rejoice or who buy things should not be absorbed by their weeping or their joy or their possessions. 
1CO.7.31	Those who use the things of the world should not become attached to them. For this world as we know it will soon pass away.
1CO.7.32	I want you to be free from the concerns of this life. An unmarried man can spend his time doing the Lord’s work and thinking how to please him. 
1CO.7.33	But a married man has to think about his earthly responsibilities and how to please his wife. 
1CO.7.34	His interests are divided. In the same way, a woman who is no longer married or has never been married can be devoted to the Lord and holy in body and in spirit. But a married woman has to think about her earthly responsibilities and how to please her husband. 
1CO.7.35	I am saying this for your benefit, not to place restrictions on you. I want you to do whatever will help you serve the Lord best, with as few distractions as possible.
1CO.7.36	But if a man thinks that he’s treating his fiancée improperly and will inevitably give in to his passion, let him marry her as he wishes. It is not a sin. 
1CO.7.37	But if he has decided firmly not to marry and there is no urgency and he can control his passion, he does well not to marry. 
1CO.7.38	So the person who marries his fiancée does well, and the person who doesn’t marry does even better.
1CO.7.39	A wife is bound to her husband as long as he lives. If her husband dies, she is free to marry anyone she wishes, but only if he loves the Lord.
1CO.7.40	But in my opinion it would be better for her to stay single, and I think I am giving you counsel from God’s Spirit when I say this.
1CO.8.1	Now regarding your question about food that has been offered to idols. Yes, we know that “we all have knowledge” about this issue. But while knowledge makes us feel important, it is love that strengthens the church. 
1CO.8.2	Anyone who claims to know all the answers doesn’t really know very much. 
1CO.8.3	But the person who loves God is the one whom God recognizes.
1CO.8.4	So, what about eating meat that has been offered to idols? Well, we all know that an idol is not really a god and that there is only one God. 
1CO.8.5	There may be so-called gods both in heaven and on earth, and some people actually worship many gods and many lords. 
1CO.8.6	But for us,
1CO.8.6	There is one God, the Father,
1CO.8.6	by whom all things were created,
1CO.8.6	and for whom we live.
1CO.8.6	And there is one Lord, Jesus Christ,
1CO.8.6	through whom all things were created,
1CO.8.6	and through whom we live.
1CO.8.7	However, not all believers know this. Some are accustomed to thinking of idols as being real, so when they eat food that has been offered to idols, they think of it as the worship of real gods, and their weak consciences are violated. 
1CO.8.8	It’s true that we can’t win God’s approval by what we eat. We don’t lose anything if we don’t eat it, and we don’t gain anything if we do.
1CO.8.9	But you must be careful so that your freedom does not cause others with a weaker conscience to stumble. 
1CO.8.10	For if others see you—with your “superior knowledge”—eating in the temple of an idol, won’t they be encouraged to violate their conscience by eating food that has been offered to an idol? 
1CO.8.11	So because of your superior knowledge, a weak believer
1CO.8.12	And when you sin against other believers
1CO.8.13	So if what I eat causes another believer to sin, I will never eat meat again as long as I live—for I don’t want to cause another believer to stumble.
1CO.9.1	Am I not as free as anyone else? Am I not an apostle? Haven’t I seen Jesus our Lord with my own eyes? Isn’t it because of my work that you belong to the Lord? 
1CO.9.2	Even if others think I am not an apostle, I certainly am to you. You yourselves are proof that I am the Lord’s apostle.
1CO.9.3	This is my answer to those who question my authority.
1CO.9.4	Don’t we have the right to live in your homes and share your meals? 
1CO.9.5	Don’t we have the right to bring a believing wife
1CO.9.6	Or is it only Barnabas and I who have to work to support ourselves?
1CO.9.7	What soldier has to pay his own expenses? What farmer plants a vineyard and doesn’t have the right to eat some of its fruit? What shepherd cares for a flock of sheep and isn’t allowed to drink some of the milk? 
1CO.9.8	Am I expressing merely a human opinion, or does the law say the same thing? 
1CO.9.9	For the law of Moses says, “You must not muzzle an ox to keep it from eating as it treads out the grain.”
1CO.9.10	Wasn’t he actually speaking to us? Yes, it was written for us, so that the one who plows and the one who threshes the grain might both expect a share of the harvest.
1CO.9.11	Since we have planted spiritual seed among you, aren’t we entitled to a harvest of physical food and drink? 
1CO.9.12	If you support others who preach to you, shouldn’t we have an even greater right to be supported? But we have never used this right. We would rather put up with anything than be an obstacle to the Good News about Christ.
1CO.9.13	Don’t you realize that those who work in the temple get their meals from the offerings brought to the temple? And those who serve at the altar get a share of the sacrificial offerings. 
1CO.9.14	In the same way, the Lord ordered that those who preach the Good News should be supported by those who benefit from it. 
1CO.9.15	Yet I have never used any of these rights. And I am not writing this to suggest that I want to start now. In fact, I would rather die than lose my right to boast about preaching without charge. 
1CO.9.16	Yet preaching the Good News is not something I can boast about. I am compelled by God to do it. How terrible for me if I didn’t preach the Good News!
1CO.9.17	If I were doing this on my own initiative, I would deserve payment. But I have no choice, for God has given me this sacred trust. 
1CO.9.18	What then is my pay? It is the opportunity to preach the Good News without charging anyone. That’s why I never demand my rights when I preach the Good News.
1CO.9.19	Even though I am a free man with no master, I have become a slave to all people to bring many to Christ. 
1CO.9.20	When I was with the Jews, I lived like a Jew to bring the Jews to Christ. When I was with those who follow the Jewish law, I too lived under that law. Even though I am not subject to the law, I did this so I could bring to Christ those who are under the law. 
1CO.9.21	When I am with the Gentiles who do not follow the Jewish law,
1CO.9.22	When I am with those who are weak, I share their weakness, for I want to bring the weak to Christ. Yes, I try to find common ground with everyone, doing everything I can to save some. 
1CO.9.23	I do everything to spread the Good News and share in its blessings.
1CO.9.24	Don’t you realize that in a race everyone runs, but only one person gets the prize? So run to win! 
1CO.9.25	All athletes are disciplined in their training. They do it to win a prize that will fade away, but we do it for an eternal prize. 
1CO.9.26	So I run with purpose in every step. I am not just shadowboxing. 
1CO.9.27	I discipline my body like an athlete, training it to do what it should. Otherwise, I fear that after preaching to others I myself might be disqualified.
1CO.10.1	I don’t want you to forget, dear brothers and sisters,
1CO.10.2	In the cloud and in the sea, all of them were baptized as followers of Moses. 
1CO.10.3	All of them ate the same spiritual food, 
1CO.10.4	and all of them drank the same spiritual water. For they drank from the spiritual rock that traveled with them, and that rock was Christ. 
1CO.10.5	Yet God was not pleased with most of them, and their bodies were scattered in the wilderness.
1CO.10.6	These things happened as a warning to us, so that we would not crave evil things as they did, 
1CO.10.7	or worship idols as some of them did. As the Scriptures say, “The people celebrated with feasting and drinking, and they indulged in pagan revelry.”
1CO.10.8	And we must not engage in sexual immorality as some of them did, causing 23,000 of them to die in one day.
1CO.10.9	Nor should we put Christ
1CO.10.10	And don’t grumble as some of them did, and then were destroyed by the angel of death. 
1CO.10.11	These things happened to them as examples for us. They were written down to warn us who live at the end of the age.
1CO.10.12	If you think you are standing strong, be careful not to fall. 
1CO.10.13	The temptations in your life are no different from what others experience. And God is faithful. He will not allow the temptation to be more than you can stand. When you are tempted, he will show you a way out so that you can endure.
1CO.10.14	So, my dear friends, flee from the worship of idols. 
1CO.10.15	You are reasonable people. Decide for yourselves if what I am saying is true. 
1CO.10.16	When we bless the cup at the Lord’s Table, aren’t we sharing in the blood of Christ? And when we break the bread, aren’t we sharing in the body of Christ? 
1CO.10.17	And though we are many, we all eat from one loaf of bread, showing that we are one body. 
1CO.10.18	Think about the people of Israel. Weren’t they united by eating the sacrifices at the altar?
1CO.10.19	What am I trying to say? Am I saying that food offered to idols has some significance, or that idols are real gods? 
1CO.10.20	No, not at all. I am saying that these sacrifices are offered to demons, not to God. And I don’t want you to participate with demons. 
1CO.10.21	You cannot drink from the cup of the Lord and from the cup of demons, too. You cannot eat at the Lord’s Table and at the table of demons, too. 
1CO.10.22	What? Do we dare to rouse the Lord’s jealousy? Do you think we are stronger than he is?
1CO.10.23	You say, “I am allowed to do anything”
1CO.10.24	Don’t be concerned for your own good but for the good of others.
1CO.10.25	So you may eat any meat that is sold in the marketplace without raising questions of conscience. 
1CO.10.26	For “the earth is the 
1CO.10.27	If someone who isn’t a believer asks you home for dinner, accept the invitation if you want to. Eat whatever is offered to you without raising questions of conscience. 
1CO.10.28	(But suppose someone tells you, “This meat was offered to an idol.” Don’t eat it, out of consideration for the conscience of the one who told you. 
1CO.10.29	It might not be a matter of conscience for you, but it is for the other person.) For why should my freedom be limited by what someone else thinks? 
1CO.10.30	If I can thank God for the food and enjoy it, why should I be condemned for eating it?
1CO.10.31	So whether you eat or drink, or whatever you do, do it all for the glory of God. 
1CO.10.32	Don’t give offense to Jews or Gentiles
1CO.10.33	I, too, try to please everyone in everything I do. I don’t just do what is best for me; I do what is best for others so that many may be saved. 
1CO.10.34	And you should imitate me, just as I imitate Christ.
1CO.11.2	I am so glad that you always keep me in your thoughts, and that you are following the teachings I passed on to you. 
1CO.11.3	But there is one thing I want you to know: The head of every man is Christ, the head of woman is man, and the head of Christ is God.
1CO.11.4	A man dishonors his head
1CO.11.5	But a woman dishonors her head
1CO.11.6	Yes, if she refuses to wear a head covering, she should cut off all her hair! But since it is shameful for a woman to have her hair cut or her head shaved, she should wear a covering.
1CO.11.7	A man should not wear anything on his head when worshiping, for man is made in God’s image and reflects God’s glory. And woman reflects man’s glory. 
1CO.11.8	For the first man didn’t come from woman, but the first woman came from man. 
1CO.11.9	And man was not made for woman, but woman was made for man. 
1CO.11.10	For this reason, and because the angels are watching, a woman should wear a covering on her head to show she is under authority.
1CO.11.11	But among the Lord’s people, women are not independent of men, and men are not independent of women. 
1CO.11.12	For although the first woman came from man, every other man was born from a woman, and everything comes from God.
1CO.11.13	Judge for yourselves. Is it right for a woman to pray to God in public without covering her head? 
1CO.11.14	Isn’t it obvious that it’s disgraceful for a man to have long hair? 
1CO.11.15	And isn’t long hair a woman’s pride and joy? For it has been given to her as a covering. 
1CO.11.16	But if anyone wants to argue about this, I simply say that we have no other custom than this, and neither do God’s other churches.
1CO.11.17	But in the following instructions, I cannot praise you. For it sounds as if more harm than good is done when you meet together. 
1CO.11.18	First, I hear that there are divisions among you when you meet as a church, and to some extent I believe it. 
1CO.11.19	But, of course, there must be divisions among you so that you who have God’s approval will be recognized!
1CO.11.20	When you meet together, you are not really interested in the Lord’s Supper. 
1CO.11.21	For some of you hurry to eat your own meal without sharing with others. As a result, some go hungry while others get drunk. 
1CO.11.22	What? Don’t you have your own homes for eating and drinking? Or do you really want to disgrace God’s church and shame the poor? What am I supposed to say? Do you want me to praise you? Well, I certainly will not praise you for this!
1CO.11.23	For I pass on to you what I received from the Lord himself. On the night when he was betrayed, the Lord Jesus took some bread 
1CO.11.24	and gave thanks to God for it. Then he broke it in pieces and said, 
1CO.11.25	In the same way, he took the cup of wine after supper, saying, 
1CO.11.26	For every time you eat this bread and drink this cup, you are announcing the Lord’s death until he comes again.
1CO.11.27	So anyone who eats this bread or drinks this cup of the Lord unworthily is guilty of sinning against
1CO.11.28	That is why you should examine yourself before eating the bread and drinking the cup. 
1CO.11.29	For if you eat the bread or drink the cup without honoring the body of Christ,
1CO.11.30	That is why many of you are weak and sick and some have even died.
1CO.11.31	But if we would examine ourselves, we would not be judged by God in this way. 
1CO.11.32	Yet when we are judged by the Lord, we are being disciplined so that we will not be condemned along with the world.
1CO.11.33	So, my dear brothers and sisters,
1CO.11.34	If you are really hungry, eat at home so you won’t bring judgment upon yourselves when you meet together. I’ll give you instructions about the other matters after I arrive.
1CO.12.1	Now, dear brothers and sisters,
1CO.12.2	You know that when you were still pagans, you were led astray and swept along in worshiping speechless idols. 
1CO.12.3	So I want you to know that no one speaking by the Spirit of God will curse Jesus, and no one can say Jesus is Lord, except by the Holy Spirit.
1CO.12.4	There are different kinds of spiritual gifts, but the same Spirit is the source of them all. 
1CO.12.5	There are different kinds of service, but we serve the same Lord. 
1CO.12.6	God works in different ways, but it is the same God who does the work in all of us.
1CO.12.7	A spiritual gift is given to each of us so we can help each other. 
1CO.12.8	To one person the Spirit gives the ability to give wise advice
1CO.12.9	The same Spirit gives great faith to another, and to someone else the one Spirit gives the gift of healing. 
1CO.12.10	He gives one person the power to perform miracles, and another the ability to prophesy. He gives someone else the ability to discern whether a message is from the Spirit of God or from another spirit. Still another person is given the ability to speak in unknown languages,
1CO.12.11	It is the one and only Spirit who distributes all these gifts. He alone decides which gift each person should have.
1CO.12.12	The human body has many parts, but the many parts make up one whole body. So it is with the body of Christ. 
1CO.12.13	Some of us are Jews, some are Gentiles,
1CO.12.14	Yes, the body has many different parts, not just one part. 
1CO.12.15	If the foot says, “I am not a part of the body because I am not a hand,” that does not make it any less a part of the body. 
1CO.12.16	And if the ear says, “I am not part of the body because I am not an eye,” would that make it any less a part of the body? 
1CO.12.17	If the whole body were an eye, how would you hear? Or if your whole body were an ear, how would you smell anything?
1CO.12.18	But our bodies have many parts, and God has put each part just where he wants it. 
1CO.12.19	How strange a body would be if it had only one part! 
1CO.12.20	Yes, there are many parts, but only one body. 
1CO.12.21	The eye can never say to the hand, “I don’t need you.” The head can’t say to the feet, “I don’t need you.”
1CO.12.22	In fact, some parts of the body that seem weakest and least important are actually the most necessary. 
1CO.12.23	And the parts we regard as less honorable are those we clothe with the greatest care. So we carefully protect those parts that should not be seen, 
1CO.12.24	while the more honorable parts do not require this special care. So God has put the body together such that extra honor and care are given to those parts that have less dignity. 
1CO.12.25	This makes for harmony among the members, so that all the members care for each other. 
1CO.12.26	If one part suffers, all the parts suffer with it, and if one part is honored, all the parts are glad.
1CO.12.27	All of you together are Christ’s body, and each of you is a part of it. 
1CO.12.28	Here are some of the parts God has appointed for the church:
1CO.12.28	first are apostles,
1CO.12.28	second are prophets,
1CO.12.28	third are teachers,
1CO.12.28	then those who do miracles,
1CO.12.28	those who have the gift of healing,
1CO.12.28	those who can help others,
1CO.12.28	those who have the gift of leadership,
1CO.12.28	those who speak in unknown languages.
1CO.12.29	Are we all apostles? Are we all prophets? Are we all teachers? Do we all have the power to do miracles? 
1CO.12.30	Do we all have the gift of healing? Do we all have the ability to speak in unknown languages? Do we all have the ability to interpret unknown languages? Of course not! 
1CO.12.31	So you should earnestly desire the most helpful gifts.
1CO.12.31	But now let me show you a way of life that is best of all.
1CO.13.1	If I could speak all the languages of earth and of angels, but didn’t love others, I would only be a noisy gong or a clanging cymbal. 
1CO.13.2	If I had the gift of prophecy, and if I understood all of God’s secret plans and possessed all knowledge, and if I had such faith that I could move mountains, but didn’t love others, I would be nothing. 
1CO.13.3	If I gave everything I have to the poor and even sacrificed my body, I could boast about it;
1CO.13.4	Love is patient and kind. Love is not jealous or boastful or proud 
1CO.13.5	or rude. It does not demand its own way. It is not irritable, and it keeps no record of being wronged. 
1CO.13.6	It does not rejoice about injustice but rejoices whenever the truth wins out. 
1CO.13.7	Love never gives up, never loses faith, is always hopeful, and endures through every circumstance.
1CO.13.8	Prophecy and speaking in unknown languages
1CO.13.9	Now our knowledge is partial and incomplete, and even the gift of prophecy reveals only part of the whole picture! 
1CO.13.10	But when the time of perfection comes, these partial things will become useless.
1CO.13.11	When I was a child, I spoke and thought and reasoned as a child. But when I grew up, I put away childish things. 
1CO.13.12	Now we see things imperfectly, like puzzling reflections in a mirror, but then we will see everything with perfect clarity.
1CO.13.13	Three things will last forever—faith, hope, and love—and the greatest of these is love.
1CO.14.1	Let love be your highest goal! But you should also desire the special abilities the Spirit gives—especially the ability to prophesy. 
1CO.14.2	For if you have the ability to speak in tongues,
1CO.14.3	But one who prophesies strengthens others, encourages them, and comforts them. 
1CO.14.4	A person who speaks in tongues is strengthened personally, but one who speaks a word of prophecy strengthens the entire church.
1CO.14.5	I wish you could all speak in tongues, but even more I wish you could all prophesy. For prophecy is greater than speaking in tongues, unless someone interprets what you are saying so that the whole church will be strengthened.
1CO.14.6	Dear brothers and sisters,
1CO.14.7	Even lifeless instruments like the flute or the harp must play the notes clearly, or no one will recognize the melody. 
1CO.14.8	And if the bugler doesn’t sound a clear call, how will the soldiers know they are being called to battle?
1CO.14.9	It’s the same for you. If you speak to people in words they don’t understand, how will they know what you are saying? You might as well be talking into empty space.
1CO.14.10	There are many different languages in the world, and every language has meaning. 
1CO.14.11	But if I don’t understand a language, I will be a foreigner to someone who speaks it, and the one who speaks it will be a foreigner to me. 
1CO.14.12	And the same is true for you. Since you are so eager to have the special abilities the Spirit gives, seek those that will strengthen the whole church.
1CO.14.13	So anyone who speaks in tongues should pray also for the ability to interpret what has been said. 
1CO.14.14	For if I pray in tongues, my spirit is praying, but I don’t understand what I am saying.
1CO.14.15	Well then, what shall I do? I will pray in the spirit,
1CO.14.16	For if you praise God only in the spirit, how can those who don’t understand you praise God along with you? How can they join you in giving thanks when they don’t understand what you are saying? 
1CO.14.17	You will be giving thanks very well, but it won’t strengthen the people who hear you.
1CO.14.18	I thank God that I speak in tongues more than any of you. 
1CO.14.19	But in a church meeting I would rather speak five understandable words to help others than ten thousand words in an unknown language.
1CO.14.20	Dear brothers and sisters, don’t be childish in your understanding of these things. Be innocent as babies when it comes to evil, but be mature in understanding matters of this kind. 
1CO.14.21	It is written in the Scriptures
1CO.14.21	“I will speak to my own people
1CO.14.21	through strange languages
1CO.14.21	and through the lips of foreigners.
1CO.14.21	But even then, they will not listen to me,”
1CO.14.21	says the 
1CO.14.22	So you see that speaking in tongues is a sign, not for believers, but for unbelievers. Prophecy, however, is for the benefit of believers, not unbelievers. 
1CO.14.23	Even so, if unbelievers or people who don’t understand these things come into your church meeting and hear everyone speaking in an unknown language, they will think you are crazy. 
1CO.14.24	But if all of you are prophesying, and unbelievers or people who don’t understand these things come into your meeting, they will be convicted of sin and judged by what you say. 
1CO.14.25	As they listen, their secret thoughts will be exposed, and they will fall to their knees and worship God, declaring, “God is truly here among you.”
1CO.14.26	Well, my brothers and sisters, let’s summarize. When you meet together, one will sing, another will teach, another will tell some special revelation God has given, one will speak in tongues, and another will interpret what is said. But everything that is done must strengthen all of you.
1CO.14.27	No more than two or three should speak in tongues. They must speak one at a time, and someone must interpret what they say. 
1CO.14.28	But if no one is present who can interpret, they must be silent in your church meeting and speak in tongues to God privately.
1CO.14.29	Let two or three people prophesy, and let the others evaluate what is said. 
1CO.14.30	But if someone is prophesying and another person receives a revelation from the Lord, the one who is speaking must stop. 
1CO.14.31	In this way, all who prophesy will have a turn to speak, one after the other, so that everyone will learn and be encouraged. 
1CO.14.32	Remember that people who prophesy are in control of their spirit and can take turns. 
1CO.14.33	For God is not a God of disorder but of peace, as in all the meetings of God’s holy people.
1CO.14.34	Women should be silent during the church meetings. It is not proper for them to speak. They should be submissive, just as the law says. 
1CO.14.35	If they have any questions, they should ask their husbands at home, for it is improper for women to speak in church meetings.
