GEN.1.1	In the beginning God created the heavens and the earth. 
EZK.11.6	You have killed many people in this city and filled its streets with the dead.
EZK.11.7	“Therefore this is what the Sovereign 
EZK.11.8	You fear the sword, and the sword is what I will bring against you, declares the Sovereign 
EZK.11.9	I will drive you out of the city and deliver you into the hands of foreigners and inflict punishment on you. 
EZK.11.10	You will fall by the sword, and I will execute judgment on you at the borders of Israel. Then you will know that I am the 
EZK.11.11	This city will not be a pot for you, nor will you be the meat in it; I will execute judgment on you at the borders of Israel. 
EZK.11.12	And you will know that I am the 
EZK.11.13	Now as I was prophesying, Pelatiah son of Benaiah died. Then I fell facedown and cried out in a loud voice, “Alas, Sovereign 
EZK.11.14	The word of the 
EZK.11.15	“Son of man, the people of Jerusalem have said of your fellow exiles and all the other Israelites, ‘They are far away from the 
EZK.11.16	“Therefore say: ‘This is what the Sovereign 
EZK.11.17	“Therefore say: ‘This is what the Sovereign 
EZK.11.18	“They will return to it and remove all its vile images and detestable idols. 
EZK.11.19	I will give them an undivided heart and put a new spirit in them; I will remove from them their heart of stone and give them a heart of flesh. 
EZK.11.20	Then they will follow my decrees and be careful to keep my laws. They will be my people, and I will be their God. 
EZK.11.21	But as for those whose hearts are devoted to their vile images and detestable idols, I will bring down on their own heads what they have done, declares the Sovereign 
EZK.11.22	Then the cherubim, with the wheels beside them, spread their wings, and the glory of the God of Israel was above them. 
EZK.11.23	The glory of the 
EZK.11.24	The Spirit lifted me up and brought me to the exiles in Babylonia
EZK.11.24	Then the vision I had seen went up from me, 
EZK.11.25	and I told the exiles everything the 
EZK.12.1	The word of the 
EZK.12.2	“Son of man, you are living among a rebellious people. They have eyes to see but do not see and ears to hear but do not hear, for they are a rebellious people.
EZK.12.3	“Therefore, son of man, pack your belongings for exile and in the daytime, as they watch, set out and go from where you are to another place. Perhaps they will understand, though they are a rebellious people. 
EZK.12.4	During the daytime, while they watch, bring out your belongings packed for exile. Then in the evening, while they are watching, go out like those who go into exile. 
EZK.12.5	While they watch, dig through the wall and take your belongings out through it. 
EZK.12.6	Put them on your shoulder as they are watching and carry them out at dusk. Cover your face so that you cannot see the land, for I have made you a sign to the Israelites.”
EZK.12.7	So I did as I was commanded. During the day I brought out my things packed for exile. Then in the evening I dug through the wall with my hands. I took my belongings out at dusk, carrying them on my shoulders while they watched.
EZK.12.8	In the morning the word of the 
EZK.12.9	“Son of man, did not the Israelites, that rebellious people, ask you, ‘What are you doing?’
EZK.12.10	“Say to them, ‘This is what the Sovereign 
EZK.12.11	Say to them, ‘I am a sign to you.’
EZK.12.11	“As I have done, so it will be done to them. They will go into exile as captives.
EZK.12.12	“The prince among them will put his things on his shoulder at dusk and leave, and a hole will be dug in the wall for him to go through. He will cover his face so that he cannot see the land. 
EZK.12.13	I will spread my net for him, and he will be caught in my snare; I will bring him to Babylonia, the land of the Chaldeans, but he will not see it, and there he will die. 
EZK.12.14	I will scatter to the winds all those around him—his staff and all his troops—and I will pursue them with drawn sword.
EZK.12.15	“They will know that I am the 
EZK.12.16	But I will spare a few of them from the sword, famine and plague, so that in the nations where they go they may acknowledge all their detestable practices. Then they will know that I am the 
EZK.12.17	The word of the 
EZK.12.18	“Son of man, tremble as you eat your food, and shudder in fear as you drink your water. 
EZK.12.19	Say to the people of the land: ‘This is what the Sovereign 
EZK.12.20	The inhabited towns will be laid waste and the land will be desolate. Then you will know that I am the 
EZK.12.21	The word of the 
EZK.12.22	“Son of man, what is this proverb you have in the land of Israel: ‘The days go by and every vision comes to nothing’? 
EZK.12.23	Say to them, ‘This is what the Sovereign 
EZK.12.24	For there will be no more false visions or flattering divinations among the people of Israel. 
EZK.12.25	But I the 
EZK.12.26	The word of the 
EZK.12.27	“Son of man, the Israelites are saying, ‘The vision he sees is for many years from now, and he prophesies about the distant future.’
EZK.12.28	“Therefore say to them, ‘This is what the Sovereign 
EZK.13.1	The word of the 
EZK.13.2	“Son of man, prophesy against the prophets of Israel who are now prophesying. Say to those who prophesy out of their own imagination: ‘Hear the word of the 
EZK.13.3	This is what the Sovereign 
EZK.13.4	Your prophets, Israel, are like jackals among ruins. 
EZK.13.5	You have not gone up to the breaches in the wall to repair it for the people of Israel so that it will stand firm in the battle on the day of the 
EZK.13.6	Their visions are false and their divinations a lie. Even though the 
EZK.13.7	Have you not seen false visions and uttered lying divinations when you say, “The 
EZK.13.8	“ ‘Therefore this is what the Sovereign 
EZK.13.9	My hand will be against the prophets who see false visions and utter lying divinations. They will not belong to the council of my people or be listed in the records of Israel, nor will they enter the land of Israel. Then you will know that I am the Sovereign 
EZK.13.10	“ ‘Because they lead my people astray, saying, “Peace,” when there is no peace, and because, when a flimsy wall is built, they cover it with whitewash, 
EZK.13.11	therefore tell those who cover it with whitewash that it is going to fall. Rain will come in torrents, and I will send hailstones hurtling down, and violent winds will burst forth. 
EZK.13.12	When the wall collapses, will people not ask you, “Where is the whitewash you covered it with?”
EZK.13.13	“ ‘Therefore this is what the Sovereign 
EZK.13.14	I will tear down the wall you have covered with whitewash and will level it to the ground so that its foundation will be laid bare. When it
EZK.13.15	So I will pour out my wrath against the wall and against those who covered it with whitewash. I will say to you, “The wall is gone and so are those who whitewashed it, 
EZK.13.16	those prophets of Israel who prophesied to Jerusalem and saw visions of peace for her when there was no peace, declares the Sovereign 
EZK.13.17	“Now, son of man, set your face against the daughters of your people who prophesy out of their own imagination. Prophesy against them 
EZK.13.18	and say, ‘This is what the Sovereign 
EZK.13.19	You have profaned me among my people for a few handfuls of barley and scraps of bread. By lying to my people, who listen to lies, you have killed those who should not have died and have spared those who should not live.
EZK.13.20	“ ‘Therefore this is what the Sovereign 
EZK.13.21	I will tear off your veils and save my people from your hands, and they will no longer fall prey to your power. Then you will know that I am the 
EZK.13.22	Because you disheartened the righteous with your lies, when I had brought them no grief, and because you encouraged the wicked not to turn from their evil ways and so save their lives, 
EZK.13.23	therefore you will no longer see false visions or practice divination. I will save my people from your hands. And then you will know that I am the 
EZK.14.1	Some of the elders of Israel came to me and sat down in front of me. 
EZK.14.2	Then the word of the 
EZK.14.3	“Son of man, these men have set up idols in their hearts and put wicked stumbling blocks before their faces. Should I let them inquire of me at all? 
EZK.14.4	Therefore speak to them and tell them, ‘This is what the Sovereign 
EZK.14.5	I will do this to recapture the hearts of the people of Israel, who have all deserted me for their idols.’
EZK.14.6	“Therefore say to the people of Israel, ‘This is what the Sovereign 
EZK.14.7	“ ‘When any of the Israelites or any foreigner residing in Israel separate themselves from me and set up idols in their hearts and put a wicked stumbling block before their faces and then go to a prophet to inquire of me, I the 
EZK.14.8	I will set my face against them and make them an example and a byword. I will remove them from my people. Then you will know that I am the 
EZK.14.9	“ ‘And if the prophet is enticed to utter a prophecy, I the 
EZK.14.10	They will bear their guilt—the prophet will be as guilty as the one who consults him. 
EZK.14.11	Then the people of Israel will no longer stray from me, nor will they defile themselves anymore with all their sins. They will be my people, and I will be their God, declares the Sovereign 
EZK.14.12	The word of the 
EZK.14.13	“Son of man, if a country sins against me by being unfaithful and I stretch out my hand against it to cut off its food supply and send famine upon it and kill its people and their animals, 
EZK.14.14	even if these three men—Noah, Daniel
EZK.14.15	“Or if I send wild beasts through that country and they leave it childless and it becomes desolate so that no one can pass through it because of the beasts, 
EZK.14.16	as surely as I live, declares the Sovereign 
EZK.14.17	“Or if I bring a sword against that country and say, ‘Let the sword pass throughout the land,’ and I kill its people and their animals, 
EZK.14.18	as surely as I live, declares the Sovereign 
EZK.14.19	“Or if I send a plague into that land and pour out my wrath on it through bloodshed, killing its people and their animals, 
EZK.14.20	as surely as I live, declares the Sovereign 
EZK.14.21	“For this is what the Sovereign 
EZK.14.22	Yet there will be some survivors—sons and daughters who will be brought out of it. They will come to you, and when you see their conduct and their actions, you will be consoled regarding the disaster I have brought on Jerusalem—every disaster I have brought on it. 
EZK.14.23	You will be consoled when you see their conduct and their actions, for you will know that I have done nothing in it without cause, declares the Sovereign 
EZK.15.1	The word of the 
EZK.15.2	“Son of man, how is the wood of a vine different from that of a branch from any of the trees in the forest? 
EZK.15.3	Is wood ever taken from it to make anything useful? Do they make pegs from it to hang things on? 
EZK.15.4	And after it is thrown on the fire as fuel and the fire burns both ends and chars the middle, is it then useful for anything? 
EZK.15.5	If it was not useful for anything when it was whole, how much less can it be made into something useful when the fire has burned it and it is charred?
EZK.15.6	“Therefore this is what the Sovereign 
EZK.15.7	I will set my face against them. Although they have come out of the fire, the fire will yet consume them. And when I set my face against them, you will know that I am the 
EZK.15.8	I will make the land desolate because they have been unfaithful, declares the Sovereign 
EZK.16.1	The word of the 
EZK.16.2	“Son of man, confront Jerusalem with her detestable practices 
EZK.16.3	and say, ‘This is what the Sovereign 
EZK.16.4	On the day you were born your cord was not cut, nor were you washed with water to make you clean, nor were you rubbed with salt or wrapped in cloths. 
EZK.16.5	No one looked on you with pity or had compassion enough to do any of these things for you. Rather, you were thrown out into the open field, for on the day you were born you were despised.
EZK.16.6	“ ‘Then I passed by and saw you kicking about in your blood, and as you lay there in your blood I said to you, “Live!”
EZK.16.7	I made you grow like a plant of the field. You grew and developed and entered puberty. Your breasts had formed and your hair had grown, yet you were stark naked.
EZK.16.8	“ ‘Later I passed by, and when I looked at you and saw that you were old enough for love, I spread the corner of my garment over you and covered your naked body. I gave you my solemn oath and entered into a covenant with you, declares the Sovereign 
EZK.16.9	“ ‘I bathed you with water and washed the blood from you and put ointments on you. 
EZK.16.10	I clothed you with an embroidered dress and put sandals of fine leather on you. I dressed you in fine linen and covered you with costly garments. 
EZK.16.11	I adorned you with jewelry: I put bracelets on your arms and a necklace around your neck, 
EZK.16.12	and I put a ring on your nose, earrings on your ears and a beautiful crown on your head. 
EZK.16.13	So you were adorned with gold and silver; your clothes were of fine linen and costly fabric and embroidered cloth. Your food was honey, olive oil and the finest flour. You became very beautiful and rose to be a queen. 
EZK.16.14	And your fame spread among the nations on account of your beauty, because the splendor I had given you made your beauty perfect, declares the Sovereign 
EZK.16.15	“ ‘But you trusted in your beauty and used your fame to become a prostitute. You lavished your favors on anyone who passed by and your beauty became his. 
EZK.16.16	You took some of your garments to make gaudy high places, where you carried on your prostitution. You went to him, and he possessed your beauty.
EZK.16.17	You also took the fine jewelry I gave you, the jewelry made of my gold and silver, and you made for yourself male idols and engaged in prostitution with them. 
EZK.16.18	And you took your embroidered clothes to put on them, and you offered my oil and incense before them. 
EZK.16.19	Also the food I provided for you—the flour, olive oil and honey I gave you to eat—you offered as fragrant incense before them. That is what happened, declares the Sovereign 
EZK.16.20	“ ‘And you took your sons and daughters whom you bore to me and sacrificed them as food to the idols. Was your prostitution not enough? 
EZK.16.21	You slaughtered my children and sacrificed them to the idols. 
EZK.16.22	In all your detestable practices and your prostitution you did not remember the days of your youth, when you were naked and bare, kicking about in your blood.
EZK.16.23	“ ‘Woe! Woe to you, declares the Sovereign 
EZK.16.24	you built a mound for yourself and made a lofty shrine in every public square. 
EZK.16.25	At every street corner you built your lofty shrines and degraded your beauty, spreading your legs with increasing promiscuity to anyone who passed by. 
EZK.16.26	You engaged in prostitution with the Egyptians, your neighbors with large genitals, and aroused my anger with your increasing promiscuity. 
EZK.16.27	So I stretched out my hand against you and reduced your territory; I gave you over to the greed of your enemies, the daughters of the Philistines, who were shocked by your lewd conduct. 
EZK.16.28	You engaged in prostitution with the Assyrians too, because you were insatiable; and even after that, you still were not satisfied. 
EZK.16.29	Then you increased your promiscuity to include Babylonia,
EZK.16.30	“ ‘I am filled with fury against you,
EZK.16.31	When you built your mounds at every street corner and made your lofty shrines in every public square, you were unlike a prostitute, because you scorned payment.
EZK.16.32	“ ‘You adulterous wife! You prefer strangers to your own husband! 
EZK.16.33	All prostitutes receive gifts, but you give gifts to all your lovers, bribing them to come to you from everywhere for your illicit favors. 
EZK.16.34	So in your prostitution you are the opposite of others; no one runs after you for your favors. You are the very opposite, for you give payment and none is given to you.
EZK.16.35	“ ‘Therefore, you prostitute, hear the word of the 
EZK.16.36	This is what the Sovereign 
EZK.16.37	therefore I am going to gather all your lovers, with whom you found pleasure, those you loved as well as those you hated. I will gather them against you from all around and will strip you in front of them, and they will see you stark naked. 
EZK.16.38	I will sentence you to the punishment of women who commit adultery and who shed blood; I will bring on you the blood vengeance of my wrath and jealous anger. 
EZK.16.39	Then I will deliver you into the hands of your lovers, and they will tear down your mounds and destroy your lofty shrines. They will strip you of your clothes and take your fine jewelry and leave you stark naked. 
EZK.16.40	They will bring a mob against you, who will stone you and hack you to pieces with their swords. 
EZK.16.41	They will burn down your houses and inflict punishment on you in the sight of many women. I will put a stop to your prostitution, and you will no longer pay your lovers. 
EZK.16.42	Then my wrath against you will subside and my jealous anger will turn away from you; I will be calm and no longer angry.
EZK.16.43	“ ‘Because you did not remember the days of your youth but enraged me with all these things, I will surely bring down on your head what you have done, declares the Sovereign 
EZK.16.44	“ ‘Everyone who quotes proverbs will quote this proverb about you: “Like mother, like daughter.” 
EZK.16.45	You are a true daughter of your mother, who despised her husband and her children; and you are a true sister of your sisters, who despised their husbands and their children. Your mother was a Hittite and your father an Amorite. 
EZK.16.46	Your older sister was Samaria, who lived to the north of you with her daughters; and your younger sister, who lived to the south of you with her daughters, was Sodom. 
EZK.16.47	You not only followed their ways and copied their detestable practices, but in all your ways you soon became more depraved than they. 
EZK.16.48	As surely as I live, declares the Sovereign 
EZK.16.49	“ ‘Now this was the sin of your sister Sodom: She and her daughters were arrogant, overfed and unconcerned; they did not help the poor and needy. 
EZK.16.50	They were haughty and did detestable things before me. Therefore I did away with them as you have seen. 
EZK.16.51	Samaria did not commit half the sins you did. You have done more detestable things than they, and have made your sisters seem righteous by all these things you have done. 
EZK.16.52	Bear your disgrace, for you have furnished some justification for your sisters. Because your sins were more vile than theirs, they appear more righteous than you. So then, be ashamed and bear your disgrace, for you have made your sisters appear righteous.
EZK.16.53	“ ‘However, I will restore the fortunes of Sodom and her daughters and of Samaria and her daughters, and your fortunes along with them, 
EZK.16.54	so that you may bear your disgrace and be ashamed of all you have done in giving them comfort. 
EZK.16.55	And your sisters, Sodom with her daughters and Samaria with her daughters, will return to what they were before; and you and your daughters will return to what you were before. 
EZK.16.56	You would not even mention your sister Sodom in the day of your pride, 
EZK.16.57	before your wickedness was uncovered. Even so, you are now scorned by the daughters of Edom
EZK.16.58	You will bear the consequences of your lewdness and your detestable practices, declares the 
EZK.16.59	“ ‘This is what the Sovereign 
EZK.16.60	Yet I will remember the covenant I made with you in the days of your youth, and I will establish an everlasting covenant with you. 
EZK.16.61	Then you will remember your ways and be ashamed when you receive your sisters, both those who are older than you and those who are younger. I will give them to you as daughters, but not on the basis of my covenant with you. 
EZK.16.62	So I will establish my covenant with you, and you will know that I am the 
EZK.16.63	Then, when I make atonement for you for all you have done, you will remember and be ashamed and never again open your mouth because of your humiliation, declares the Sovereign 
EZK.17.1	The word of the 
EZK.17.2	“Son of man, set forth an allegory and tell it to the Israelites as a parable. 
EZK.17.3	Say to them, ‘This is what the Sovereign 
EZK.17.4	he broke off its topmost shoot and carried it away to a land of merchants, where he planted it in a city of traders.
EZK.17.5	“ ‘He took one of the seedlings of the land and put it in fertile soil. He planted it like a willow by abundant water, 
EZK.17.6	and it sprouted and became a low, spreading vine. Its branches turned toward him, but its roots remained under it. So it became a vine and produced branches and put out leafy boughs.
EZK.17.7	“ ‘But there was another great eagle with powerful wings and full plumage. The vine now sent out its roots toward him from the plot where it was planted and stretched out its branches to him for water. 
EZK.17.8	It had been planted in good soil by abundant water so that it would produce branches, bear fruit and become a splendid vine.’
EZK.17.9	“Say to them, ‘This is what the Sovereign 
EZK.17.10	It has been planted, but will it thrive? Will it not wither completely when the east wind strikes it—wither away in the plot where it grew?’ ”
EZK.17.11	Then the word of the 
EZK.17.12	“Say to this rebellious people, ‘Do you not know what these things mean?’ Say to them: ‘The king of Babylon went to Jerusalem and carried off her king and her nobles, bringing them back with him to Babylon. 
EZK.17.13	Then he took a member of the royal family and made a treaty with him, putting him under oath. He also carried away the leading men of the land, 
EZK.17.14	so that the kingdom would be brought low, unable to rise again, surviving only by keeping his treaty. 
EZK.17.15	But the king rebelled against him by sending his envoys to Egypt to get horses and a large army. Will he succeed? Will he who does such things escape? Will he break the treaty and yet escape?
EZK.17.16	“ ‘As surely as I live, declares the Sovereign 
EZK.17.17	Pharaoh with his mighty army and great horde will be of no help to him in war, when ramps are built and siege works erected to destroy many lives. 
EZK.17.18	He despised the oath by breaking the covenant. Because he had given his hand in pledge and yet did all these things, he shall not escape.
EZK.17.19	“ ‘Therefore this is what the Sovereign 
EZK.17.20	I will spread my net for him, and he will be caught in my snare. I will bring him to Babylon and execute judgment on him there because he was unfaithful to me. 
EZK.17.21	All his choice troops will fall by the sword, and the survivors will be scattered to the winds. Then you will know that I the 
EZK.17.22	“ ‘This is what the Sovereign 
EZK.17.23	On the mountain heights of Israel I will plant it; it will produce branches and bear fruit and become a splendid cedar. Birds of every kind will nest in it; they will find shelter in the shade of its branches. 
EZK.17.24	All the trees of the forest will know that I the 
EZK.17.24	“ ‘I the 
EZK.18.1	The word of the 
EZK.18.2	“What do you people mean by quoting this proverb about the land of Israel:
EZK.18.2	“ ‘The parents eat sour grapes,
EZK.18.2	and the children’s teeth are set on edge’?
EZK.18.3	“As surely as I live, declares the Sovereign 
EZK.18.4	For everyone belongs to me, the parent as well as the child—both alike belong to me. The one who sins is the one who will die.
EZK.18.5	“Suppose there is a righteous man
EZK.18.5	who does what is just and right.
EZK.18.6	He does not eat at the mountain shrines
EZK.18.6	or look to the idols of Israel.
EZK.18.6	He does not defile his neighbor’s wife
EZK.18.6	or have sexual relations with a woman during her period.
EZK.18.7	He does not oppress anyone,
EZK.18.7	but returns what he took in pledge for a loan.
EZK.18.7	He does not commit robbery
EZK.18.7	but gives his food to the hungry
EZK.18.7	and provides clothing for the naked.
EZK.18.8	He does not lend to them at interest
EZK.18.8	or take a profit from them.
EZK.18.8	He withholds his hand from doing wrong
EZK.18.8	and judges fairly between two parties.
EZK.18.9	He follows my decrees
EZK.18.9	and faithfully keeps my laws.
EZK.18.9	That man is righteous;
EZK.18.9	he will surely live,
EZK.18.9	declares the Sovereign 
EZK.18.10	“Suppose he has a violent son, who sheds blood or does any of these other things
EZK.18.11	(though the father has done none of them):
EZK.18.11	“He eats at the mountain shrines.
EZK.18.11	He defiles his neighbor’s wife.
EZK.18.12	He oppresses the poor and needy.
EZK.18.12	He commits robbery.
EZK.18.12	He does not return what he took in pledge.
EZK.18.12	He looks to the idols.
EZK.18.12	He does detestable things.
EZK.18.13	He lends at interest and takes a profit.
EZK.18.13	Will such a man live? He will not! Because he has done all these detestable things, he is to be put to death; his blood will be on his own head.
EZK.18.14	“But suppose this son has a son who sees all the sins his father commits, and though he sees them, he does not do such things:
EZK.18.15	“He does not eat at the mountain shrines
EZK.18.15	or look to the idols of Israel.
EZK.18.15	He does not defile his neighbor’s wife.
EZK.18.16	He does not oppress anyone
EZK.18.16	or require a pledge for a loan.
EZK.18.16	He does not commit robbery
EZK.18.16	but gives his food to the hungry
EZK.18.16	and provides clothing for the naked.
EZK.18.17	He withholds his hand from mistreating the poor
EZK.18.17	and takes no interest or profit from them.
EZK.18.17	He keeps my laws and follows my decrees.
EZK.18.17	He will not die for his father’s sin; he will surely live. 
EZK.18.18	But his father will die for his own sin, because he practiced extortion, robbed his brother and did what was wrong among his people.
EZK.18.19	“Yet you ask, ‘Why does the son not share the guilt of his father?’ Since the son has done what is just and right and has been careful to keep all my decrees, he will surely live. 
EZK.18.20	The one who sins is the one who will die. The child will not share the guilt of the parent, nor will the parent share the guilt of the child. The righteousness of the righteous will be credited to them, and the wickedness of the wicked will be charged against them.
EZK.18.21	“But if a wicked person turns away from all the sins they have committed and keeps all my decrees and does what is just and right, that person will surely live; they will not die. 
EZK.18.22	None of the offenses they have committed will be remembered against them. Because of the righteous things they have done, they will live. 
EZK.18.23	Do I take any pleasure in the death of the wicked? declares the Sovereign 
EZK.18.24	“But if a righteous person turns from their righteousness and commits sin and does the same detestable things the wicked person does, will they live? None of the righteous things that person has done will be remembered. Because of the unfaithfulness they are guilty of and because of the sins they have committed, they will die.
EZK.18.25	“Yet you say, ‘The way of the Lord is not just.’ Hear, you Israelites: Is my way unjust? Is it not your ways that are unjust? 
EZK.18.26	If a righteous person turns from their righteousness and commits sin, they will die for it; because of the sin they have committed they will die. 
EZK.18.27	But if a wicked person turns away from the wickedness they have committed and does what is just and right, they will save their life. 
EZK.18.28	Because they consider all the offenses they have committed and turn away from them, that person will surely live; they will not die. 
EZK.18.29	Yet the Israelites say, ‘The way of the Lord is not just.’ Are my ways unjust, people of Israel? Is it not your ways that are unjust?
EZK.18.30	“Therefore, you Israelites, I will judge each of you according to your own ways, declares the Sovereign 
EZK.18.31	Rid yourselves of all the offenses you have committed, and get a new heart and a new spirit. Why will you die, people of Israel? 
EZK.18.32	For I take no pleasure in the death of anyone, declares the Sovereign 
EZK.19.1	“Take up a lament concerning the princes of Israel 
EZK.19.2	and say:
EZK.19.2	“ ‘What a lioness was your mother
EZK.19.2	among the lions!
EZK.19.2	She lay down among them
EZK.19.2	and reared her cubs.
EZK.19.3	She brought up one of her cubs,
EZK.19.3	and he became a strong lion.
EZK.19.3	He learned to tear the prey
EZK.19.3	and he became a man-eater.
EZK.19.4	The nations heard about him,
EZK.19.4	and he was trapped in their pit.
EZK.19.4	They led him with hooks
EZK.19.4	to the land of Egypt.
EZK.19.5	“ ‘When she saw her hope unfulfilled,
EZK.19.5	her expectation gone,
EZK.19.5	she took another of her cubs
EZK.19.5	and made him a strong lion.
EZK.19.6	He prowled among the lions,
EZK.19.6	for he was now a strong lion.
EZK.19.6	He learned to tear the prey
EZK.19.6	and he became a man-eater.
EZK.19.7	He broke down
EZK.19.7	and devastated their towns.
EZK.19.7	The land and all who were in it
EZK.19.7	were terrified by his roaring.
EZK.19.8	Then the nations came against him,
EZK.19.8	those from regions round about.
EZK.19.8	They spread their net for him,
EZK.19.8	and he was trapped in their pit.
EZK.19.9	With hooks they pulled him into a cage
EZK.19.9	and brought him to the king of Babylon.
EZK.19.9	They put him in prison,
EZK.19.9	so his roar was heard no longer
EZK.19.9	on the mountains of Israel.
EZK.19.10	“ ‘Your mother was like a vine in your vineyard
EZK.19.10	planted by the water;
EZK.19.10	it was fruitful and full of branches
EZK.19.10	because of abundant water.
EZK.19.11	Its branches were strong,
EZK.19.11	fit for a ruler’s scepter.
EZK.19.11	It towered high
EZK.19.11	above the thick foliage,
EZK.19.11	conspicuous for its height
EZK.19.11	and for its many branches.
EZK.19.12	But it was uprooted in fury
EZK.19.12	and thrown to the ground.
EZK.19.12	The east wind made it shrivel,
EZK.19.12	it was stripped of its fruit;
EZK.19.12	its strong branches withered
EZK.19.12	and fire consumed them.
EZK.19.13	Now it is planted in the desert,
EZK.19.13	in a dry and thirsty land.
EZK.19.14	Fire spread from one of its main
EZK.19.14	and consumed its fruit.
EZK.19.14	No strong branch is left on it
EZK.19.14	fit for a ruler’s scepter.’
EZK.19.14	“This is a lament and is to be used as a lament.”
EZK.20.1	In the seventh year, in the fifth month on the tenth day, some of the elders of Israel came to inquire of the 
EZK.20.2	Then the word of the 
EZK.20.3	“Son of man, speak to the elders of Israel and say to them, ‘This is what the Sovereign 
EZK.20.4	“Will you judge them? Will you judge them, son of man? Then confront them with the detestable practices of their ancestors 
EZK.20.5	and say to them: ‘This is what the Sovereign 
EZK.20.6	On that day I swore to them that I would bring them out of Egypt into a land I had searched out for them, a land flowing with milk and honey, the most beautiful of all lands. 
EZK.20.7	And I said to them, “Each of you, get rid of the vile images you have set your eyes on, and do not defile yourselves with the idols of Egypt. I am the 
EZK.20.8	“ ‘But they rebelled against me and would not listen to me; they did not get rid of the vile images they had set their eyes on, nor did they forsake the idols of Egypt. So I said I would pour out my wrath on them and spend my anger against them in Egypt. 
EZK.20.9	But for the sake of my name, I brought them out of Egypt. I did it to keep my name from being profaned in the eyes of the nations among whom they lived and in whose sight I had revealed myself to the Israelites. 
EZK.20.10	Therefore I led them out of Egypt and brought them into the wilderness. 
EZK.20.11	I gave them my decrees and made known to them my laws, by which the person who obeys them will live. 
EZK.20.12	Also I gave them my Sabbaths as a sign between us, so they would know that I the 
EZK.20.13	“ ‘Yet the people of Israel rebelled against me in the wilderness. They did not follow my decrees but rejected my laws—by which the person who obeys them will live—and they utterly desecrated my Sabbaths. So I said I would pour out my wrath on them and destroy them in the wilderness. 
EZK.20.14	But for the sake of my name I did what would keep it from being profaned in the eyes of the nations in whose sight I had brought them out. 
EZK.20.15	Also with uplifted hand I swore to them in the wilderness that I would not bring them into the land I had given them—a land flowing with milk and honey, the most beautiful of all lands— 
EZK.20.16	because they rejected my laws and did not follow my decrees and desecrated my Sabbaths. For their hearts were devoted to their idols. 
EZK.20.17	Yet I looked on them with pity and did not destroy them or put an end to them in the wilderness. 
EZK.20.18	I said to their children in the wilderness, “Do not follow the statutes of your parents or keep their laws or defile yourselves with their idols. 
EZK.20.19	I am the 
EZK.20.20	Keep my Sabbaths holy, that they may be a sign between us. Then you will know that I am the 
EZK.20.21	“ ‘But the children rebelled against me: They did not follow my decrees, they were not careful to keep my laws, of which I said, “The person who obeys them will live by them,” and they desecrated my Sabbaths. So I said I would pour out my wrath on them and spend my anger against them in the wilderness. 
EZK.20.22	But I withheld my hand, and for the sake of my name I did what would keep it from being profaned in the eyes of the nations in whose sight I had brought them out. 
EZK.20.23	Also with uplifted hand I swore to them in the wilderness that I would disperse them among the nations and scatter them through the countries, 
EZK.20.24	because they had not obeyed my laws but had rejected my decrees and desecrated my Sabbaths, and their eyes lusted after their parents’ idols. 
EZK.20.25	So I gave them other statutes that were not good and laws through which they could not live; 
EZK.20.26	I defiled them through their gifts—the sacrifice of every firstborn—that I might fill them with horror so they would know that I am the 
EZK.20.27	“Therefore, son of man, speak to the people of Israel and say to them, ‘This is what the Sovereign 
EZK.20.28	When I brought them into the land I had sworn to give them and they saw any high hill or any leafy tree, there they offered their sacrifices, made offerings that aroused my anger, presented their fragrant incense and poured out their drink offerings. 
EZK.20.29	Then I said to them: What is this high place you go to?’ ” (It is called Bamah
EZK.20.30	“Therefore say to the Israelites: ‘This is what the Sovereign 
EZK.20.31	When you offer your gifts—the sacrifice of your children in the fire—you continue to defile yourselves with all your idols to this day. Am I to let you inquire of me, you Israelites? As surely as I live, declares the Sovereign 
EZK.20.32	“ ‘You say, “We want to be like the nations, like the peoples of the world, who serve wood and stone.” But what you have in mind will never happen. 
EZK.20.33	As surely as I live, declares the Sovereign 
EZK.20.34	I will bring you from the nations and gather you from the countries where you have been scattered—with a mighty hand and an outstretched arm and with outpoured wrath. 
EZK.20.35	I will bring you into the wilderness of the nations and there, face to face, I will execute judgment upon you. 
EZK.20.36	As I judged your ancestors in the wilderness of the land of Egypt, so I will judge you, declares the Sovereign 
EZK.20.37	I will take note of you as you pass under my rod, and I will bring you into the bond of the covenant. 
EZK.20.38	I will purge you of those who revolt and rebel against me. Although I will bring them out of the land where they are living, yet they will not enter the land of Israel. Then you will know that I am the 
EZK.20.39	“ ‘As for you, people of Israel, this is what the Sovereign 
EZK.20.40	For on my holy mountain, the high mountain of Israel, declares the Sovereign 
EZK.20.41	I will accept you as fragrant incense when I bring you out from the nations and gather you from the countries where you have been scattered, and I will be proved holy through you in the sight of the nations. 
EZK.20.42	Then you will know that I am the 
EZK.20.43	There you will remember your conduct and all the actions by which you have defiled yourselves, and you will loathe yourselves for all the evil you have done. 
EZK.20.44	You will know that I am the 
EZK.20.45	The word of the 
EZK.20.46	“Son of man, set your face toward the south; preach against the south and prophesy against the forest of the southland. 
EZK.20.47	Say to the southern forest: ‘Hear the word of the 
EZK.20.48	Everyone will see that I the 
EZK.20.49	Then I said, “Sovereign 
EZK.21.1	The word of the 
