PRO.1.1	 Прыповесьці Салямона, сына Давіда, валадара Ізраіля,
2CO.9.6	 Вось жа: хто сее скупа, той скупа і пажне; а хто сее з дабраславеньнем, той з дабраславеньнем і пажне.
2CO.9.7	 Кожны [няхай робіць] паводле вызначэньня сэрца, не са смуткам або з патрэбы, бо Бог любіць таго, хто з добрай ахвотай дае.
2CO.9.8	 А Бог магутны памножыць у вас усякую ласку, каб, заўсёды і ў-ва ўсім маючы ўсялякую задаволенасьць, вы былі багатыя на ўсякую добрую справу,
2CO.9.9	 як напісана: «Раскідаў, раздаў бедным; праведнасьць ягоная застаецца на вякі».
2CO.9.10	 А Той, Хто дае насеньне сейбіту, дасьць і хлеб дзеля ежы, і памножыць насеньне вашае, і вырасьціць плады праведнасьці вашае,
2CO.9.11	 каб ва ўсім вы ўзбагаціліся ва ўсякай шчырасьці, якая праз нас робіць падзяку Богу.
2CO.9.12	 Бо справаваньне служэньня гэтага ня толькі дапаўняе нястачы сьвятых, але і багатае падзякамі да Бога ад многіх,
2CO.9.13	 якія, выпрабаваўшы служэньне гэтае, славяць Бога за падпарадкаванасьць вызнаванаму вамі Эвангельлю Хрыстоваму і за шчырую супольнасьць з імі і з усімі
2CO.9.14	 і моляцца за вас, жадаючы [быць] з вамі дзеля бязьмернай ласкі Божае ў вас.
2CO.9.15	 Падзяка Богу за невымоўны дар Ягоны.
2CO.10.1	 А я, Павал, які асабіста між вамі пакорны, а адсутны — адважны адносна вас, прашу вас праз ціхасьць і спагаднасьць Хрыста.
2CO.10.2	 А прашу [пра тое], каб мне, калі прыйду, ня быць адважным з той пэўнасьцю, з якою я думаю адважыцца супраць некаторых, што думаюць пра нас, быццам мы паводле цела ходзім.
2CO.10.3	 Бо мы, ходзячы ў целе, не паводле цела змагаемся,
2CO.10.4	 бо зброя змаганьня нашага не цялесная, але магутная ад Бога на руйнаваньне цьвярдыняў.
2CO.10.5	 [Мы змагаемся,] руйнуючы думкі і ўсякае ўзьвялічваньне, якія паднімаюцца супраць веданьня Бога, і беручы ў палон усякую думку на паслухмянасьць Хрысту,
2CO.10.6	 і гатовыя пакараць кожную непаслухмянасьць, калі вашая паслухмянасьць споўніцца.
2CO.10.7	 Ці на аблічча вы глядзіцё? Калі хто перакананы ў сабе, што ён — Хрыстовы, той няхай думае ў сабе, што, як ён — Хрыстовы, гэтак і мы — Хрыстовыя.
2CO.10.8	 Бо калі я яшчэ больш буду хваліцца нашай уладай, якую Госпад даў нам на збудаваньне, а не на руйнаваньне вашае, не асаромлюся.
2CO.10.9	 Каб ня думаў хто, быццам я палохаю вас пасланьнямі,
2CO.10.10	 што скажа: «Пасланьні важкія і магутныя, а прыйшоўшы целам — слабы, і слова [вартае] пагарды».
2CO.10.11	 Гэтакі няхай улічыць, што, якія мы ў слове ў пасланьнях, адсутныя, гэткія і на справе, прысутныя.
2CO.10.12	 Бо мы не адважваемся мерацца ці параўноўвацца з некаторымі, якія самі сябе адрэкамэндоўваюць, бо яны не разумеюць, што мераюць сябе самімі сабою і параўноўваюць сябе з сабою.
2CO.10.13	 А мы не бяз меры хваліцца будзем, але паводле меры меркі, якой надзяліў нас Бог мерыць, каб дасягнуць і да вас.
2CO.10.14	 Бо мы не напружваем сябе, быццам не дасягнуўшы да вас, бо мы дасягнулі вас Эвангельлем Хрыстовым.
2CO.10.15	 Мы не бяз меры хвалімся чужою працаю, але маем надзею, што з узрастаньнем веры вашае з лішкам узьвялічымся і мы ў вас паводле часткі нашае,
2CO.10.16	 каб дабравесьціць і далей па-за вамі, а не хваліцца прыгатаваным у чужой частцы.
2CO.10.17	 А хто хваліцца, няхай у Госпадзе хваліцца.
2CO.10.18	 Бо ня той варты, хто сам сябе адрэкамэндоўвае, але каго адрэкамэндоўвае Госпад.
2CO.11.1	 О, каб вы крыху пацярпелі маю неразумнасьць! Але вы і церпіце мяне!
2CO.11.2	 Бо я руплюся пра вас руплівасьцю Божай, бо я заручыў вас з адным Мужам, каб паставіць побач з Хрыстом чыстую дзеву.
2CO.11.3	 Але баюся, каб, як зьмей зьвёў Еву подступам сваім, гэтак і вашыя думкі не папсаваліся, [адыйшоўшы] ад шчырасьці, якая ў Хрысьце.
2CO.11.4	 Бо калі хто, прыйшоўшы, будзе абвяшчаць другога Ісуса, якога мы не абвяшчалі, ці калі вы атрымаеце іншага духа, якога ня атрымоўвалі, ці іншае Эвангельле, якога не прыймалі, дык вы будзеце вельмі цярплівымі.
2CO.11.5	 Але я лічу, што я ні ў чым ня горшы ад найпаважнейшых апосталаў,
2CO.11.6	 бо, хоць я просты ў слове, але ня ў веданьні, бо мы ў-ва ўсім выявілі гэта сярод вас.
2CO.11.7	 Ці ўчыніў я грэх, што паніжаў сябе, каб узвысіць вас, бо задарма дабравесьціў вам Эвангельле Божае?
2CO.11.8	 У другіх цэркваў я браў, атрымліваючы плату дзеля служэньня вам, і, прысутны ў вас і маючы нястачу, нікога не абцяжарваў,
2CO.11.9	 бо нястачу маю дапоўнілі браты, якія прыйшлі з Македоніі; і ў-ва ўсім я пільнаваўся і буду пільнавацца, каб ня быць вам цяжарам.
2CO.11.10	 Ёсьць праўда Хрыстовая ў-ва мне, што пахвала гэтая ня будзе забраная ў мяне ў краях Ахаі.
2CO.11.11	 Дзеля чаго? Ці што не люблю вас? Бог ведае!
2CO.11.12	 Але гэта раблю і буду рабіць, каб адсекчы нагоду тым, якія хочуць [мець] нагоду, каб у тым, чым яны хваляцца, былі знойдзены такімі, як і мы.
2CO.11.13	 Бо гэтакія фальшывыя апосталы, падступныя работнікі, якія робяць выгляд апосталаў Хрыстовых.
2CO.11.14	 І ня дзіва, бо і сам шатан робіць выгляд анёла сьвятла.
2CO.11.15	 Дык не вялікая рэч, калі і служыцелі ягоныя робяць выгляд служыцеляў праведнасьці; канец іхні будзе паводле ўчынкаў іхніх.
2CO.11.16	 Ізноў кажу: няхай ніхто ня лічыць мяне неразумным, а калі не, дык прыйміце мяне хоць як неразумнага, каб і мне крыху нечым пахваліцца.
2CO.11.17	 Што кажу, тое кажу не паводле Госпада, але як у неразумнасьці, у гэткай пэўнасьці пахвальбы.
2CO.11.18	 Калі многія хваляцца паводле цела, і я буду хваліцца.
2CO.11.19	 Бо вы [людзі] мудрыя, ахвотна церпіце неразумных.
2CO.11.20	 Бо вы церпіце, калі хто вас зьневаляе, калі хто аб’ядае, калі хто абірае, калі хто вывышаецца, калі хто б’е вас па абліччы.
2CO.11.21	 На сорам кажу, што мы быццам саслабелі. А калі хто адважваецца ў чым, кажу ў неразумнасьці, адважваюся і я.
2CO.11.22	 Яны Гебраі? І я. Яны Ізраільцяне? І я. Яны — насеньне Абрагама? І я.
2CO.11.23	 Яны — служыцелі Хрыста? Здурэўшы кажу: я больш! Шмат больш у працы, бязьмерна ў ранах, шмат больш у вязьніцах, часта пры сьмерці.
2CO.11.24	 Ад Юдэяў пяць разоў атрымаў сорак [удараў] без аднаго;
2CO.11.25	 тройчы білі мяне кіямі, аднойчы каменавалі; тройчы разьбіваўся карабель, ноч і дзень быў я ў глыбіні.
2CO.11.26	 Часта ў падарожжах, у небясьпеках на рэках, у небясьпеках ад разбойнікаў, у небясьпеках ад свайго народу, у небясьпеках ад паганаў, у небясьпеках у горадзе, у небясьпеках у пустыні, у небясьпеках на моры, у небясьпеках між фальшывымі братамі,
2CO.11.27	 у працы і ў стоме, часта ў чуваньнях, у голадзе і смазе, часта ў пастах, у сьцюжы і галізьне.
2CO.11.28	 Акрамя выключных [здарэньняў], у мяне штодня зграмаджэньне, турбота пра ўсе цэрквы.
2CO.11.29	 Хто зьнемагае, і я не зьнемагаю? Хто горшыцца, і я не палаю?
2CO.11.30	 Калі мушу хваліцца, буду хваліцца маёй слабасьцю.
2CO.11.31	 Бог і Айцец Госпада нашага Ісуса Хрыста, Які дабраслаўлёны на вякі, ведае, што я не хлушу.
2CO.11.32	 У Дамаску намесьнік валадара Арэты ахоўваў горад Дамаск, хочучы схапіць мяне;
2CO.11.33	 і я ў кашы быў спушчаны з вакна праз мур, і ўцёк ад рук ягоных.
2CO.12.1	 Не карысна мне хваліцца, бо я дайду да відзежаў і адкрыцьцяў Госпадавых.
2CO.12.2	 Ведаю чалавека ў Хрысьце, які чатырнаццаць год таму, ці ў целе — ня ведаю, ці па-за целам — ня ведаю, Бог ведае, быў падхоплены да трэцяга неба.
2CO.12.3	 І ведаю гэткага чалавека, ці ў целе, ці па-за целам, ня ведаю, Бог ведае,
2CO.12.4	 які быў падхоплены ў рай і чуў невымоўныя словы, якіх чалавеку нельга вымавіць.
2CO.12.5	 Гэтакім буду хваліцца, а сабою ня буду хваліцца, хіба толькі слабасьцямі маімі.
2CO.12.6	 Бо калі захачу хваліцца, ня буду неразумным, бо скажу праўду; але я шкадую сябе, каб ніхто не падумаў пра мяне больш, чым бачыць у-ва мне або чуе ад мяне.
2CO.12.7	 І, каб я не вывышаўся празьмернасьцю адкрыцьцяў, дадзены мне бадыль у цела, анёл шатана, каб біць мяне, каб я не вывышаўся.
2CO.12.8	 Дзеля гэтага тройчы прасіў я Госпада, каб ён адыйшоў ад мяне.
2CO.12.9	 І [Госпад] сказаў мне: «Хопіць табе ласкі Маёй, бо моц Мая спаўняецца ў слабасьці». Дык ахвотна больш буду хваліцца слабасьцямі маімі, каб жыла ў-ва мне моц Хрыстовая.
2CO.12.10	 Дзеля гэтага я маю ўпадабаньне і ў слабасьцях, у крыўдах, у патрэбах, у перасьледаваньнях, ва ўцісках за Хрыста, бо, калі я слабы, тады моцны.
2CO.12.11	 Я стаўся неразумным, хвалячыся; вы мяне змусілі. Бо трэба было, каб я вамі быў адрэкамэндаваны, бо ні ў чым я ня горшы за найпаважнейшых апосталаў, хоць я і нішто.
2CO.12.12	 Знакі апостала ўчыненыя між вамі ва ўсякай цярплівасьці, у знаках, і цудах, і сілах.
2CO.12.13	 Бо што ёсьць, у чым вы горшыя за іншыя цэрквы? Хіба тое, што я ня быў вам цяжарам. Даруйце мне гэткую несправядлівасьць.
2CO.12.14	 Вось, трэці раз я гатовы ісьці да вас і ня буду цяжарам для вас, бо шукаю ня вашага, але вас. Бо ня дзеці павінны зьбіраць скарбы для бацькоў, але бацькі для дзяцей.
2CO.12.15	 Я ахвотна буду выдаткоўваць [сваё] і аддаваць сябе за душы вашыя, нават калі, любячы вас шмат больш, я менш люблены вамі.
2CO.12.16	 Дык няхай я сам не абцяжарваў вас, але можа, як хітрун, подступам браў з вас?
2CO.12.17	 Нікога я не пасылаў да вас, каб праз яго скарыстацца ад вас.
2CO.12.18	 Я прасіў Ціта і паслаў з [ім] брата. Ці скарыстаўся чым ад вас Ціт? Ці ня ў тым самым Духу мы хадзілі? Ці не па тых самых сьлядах?
2CO.12.19	 Ці ізноў думаеце, што мы апраўдываемся перад вамі? Мы гаворым перад Богам у Хрысьце, а ўсё, улюбёныя, дзеля вашага збудаваньня.
2CO.12.20	 Бо баюся, каб, прыйшоўшы, не знайсьці мне вас такімі, якімі не хачу, і каб вам не знайсьці мяне такім, якім ня хочаце; каб не было сварак, зайздрасьці, ярасьці, сварлівасьці, абмаўляньняў, нагавораў, пыхі, бязладзьдзя,
2CO.12.21	 каб, калі ізноў прыйду, не панізіў мяне Бог мой у вас, і каб я ня плакаў пра многіх, якія зграшылі раней і не навярнуліся ад нячыстасьці, і распусты, і бессаромнасьці, якія ўчынялі.
2CO.13.1	 Ужо ў трэці раз я іду да вас. Пры вуснах двух сьведкаў або трох будзе стаяць кожнае слова.
2CO.13.2	 Я раней казаў і папярэджваю, як прысутны ў вас другі раз, і цяпер, адсутны, пішу да тых, якія раней зграшылі, і ўсіх іншых, што, калі зноў прыйду, ня буду шкадаваць.
2CO.13.3	 Вы шукаеце доказу, што ў-ва мне гаворыць Хрыстос, Які не слабы для вас, але моцны ў вас.
2CO.13.4	 Бо хоць Ён і ўкрыжаваны ў нядужасьці, але жывы сілаю Божай; і мы слабыя ў Ім, але будзем жывыя з Ім сілаю Божаю ў вас.
2CO.13.5	 Выпрабуйце саміх сябе, ці вы ў веры? Саміх сябе выспрабуйце. Ці вы ня ведаеце саміх сябе, што Ісус Хрыстос у вас? Хіба што вы ў нечым няздатныя.
2CO.13.6	 А спадзяюся, што вы даведаецеся, што мы не няздатныя.
2CO.13.7	 Мы ж молімся да Бога, каб вы не рабілі аніякага ліха, не каб нам выглядаць вартымі, але каб вы рабілі дабро, а мы былі як няздатныя.
2CO.13.8	 Бо мы нічога ня можам супраць праўды, а толькі за праўду.
2CO.13.9	 Бо мы радуемся, калі мы слабыя, а вы моцныя; і пра гэта і молімся, пра вашую дасканаласьць.
2CO.13.10	 Дзеля гэтага я і пішу гэтае, адсутны, каб, прысутны, ня дзейнічаў сувора паводле ўлады, якую даў мне Госпад на збудаваньне, а не на руйнаваньне.
2CO.13.11	 Нарэшце, браты, радуйцеся, рабіцеся дасканалымі, суцяшайцеся, будзьце аднадумнымі, жывіце ў супакоі, і Бог любові і супакою будзе з вамі.
2CO.13.12	 Прывітайце адзін аднаго ў сьвятым пацалунку. Вітаюць вас усе сьвятыя.
2CO.13.13	 Ласка Госпада Ісуса Хрыста, і любоў Божая, і супольнасьць Сьвятога Духа з усімі вамі. Амэн.
GAL.1.1	 Павал, апостал не ад людзей і не праз чалавека, але праз Ісуса Хрыста і Бога Айца, Які ўваскрасіў Яго з мёртвых,
GAL.1.2	 і ўсе браты, што са мною, — цэрквам Галятыі:
GAL.1.3	 ласка вам і супакой ад Бога Айца і ад Госпада нашага Ісуса Хрыста,
GAL.1.4	 Які аддаў Сябе за грахі нашыя, каб вырваць нас з цяперашняга веку злога паводле волі Бога і Айца нашага,
GAL.1.5	 Якому слава на вякі вякоў. Амэн.
GAL.1.6	 Дзіўлюся, што вы гэтак хутка перакінуліся ад Таго, Які паклікаў вас да ласкі Хрыста, да іншага дабравесьця,
GAL.1.7	 якое ня ёсьць іншае, а толькі ёсьць некаторыя, якія вас трывожаць і хочуць перамяніць Эвангельле Хрыстовае.
GAL.1.8	 Але калі нават мы ці анёл з неба будзе дабравесьціць вам насуперак таму, што мы дабравесьцілі вам, няхай будзе адлучаны!
GAL.1.9	 Як раней мы сказалі, і цяпер ізноў кажу: калі хто дабравесьціць вам насуперак таму, што вы прынялі, няхай будзе адлучаны!
GAL.1.10	 Бо ці ж я на людзей спадзяюся, ці на Бога? Ці шукаю, каб спадабацца людзям? Бо калі б я яшчэ людзям дагаджаў, дык ня быў бы слугою Хрыста.
GAL.1.11	 Паведамляю ж вам, браты, што Эвангельле, якое я дабравесьціў, ня ёсьць ад чалавека;
GAL.1.12	 бо я не праз чалавека прыняў яго і быў навучаны, але праз адкрыцьцё Ісуса Хрыста.
GAL.1.13	 Бо вы чулі пра мой ранейшы лад жыцьця ў Юдэйстве, што я бяз меры перасьледаваў Царкву Божую і нішчыў яе,
GAL.1.14	 і апярэджваў у Юдэйстве многіх аднагодкаў у родзе маім, будучы найбольшым рупліўцам традыцыяў бацькоў маіх.
GAL.1.15	 Калі ж спадабалася Богу, Які аддзяліў мяне ад улоньня маці маёй і паклікаў ласкай Сваёй,
GAL.1.16	 адкрыць у-ва мне Сына Свайго, каб я дабравесьціў Яго сярод паганаў, я адразу не зьвярнуўся да цела і крыві
GAL.1.17	 і не ўзыйшоў у Ерусалім да апосталаў, якія былі раней за мяне, але пайшоў у Арабію і зноў вярнуўся ў Дамаск.
GAL.1.18	 Пасьля, праз тры гады, я ўзыйшоў у Ерусалім пабачыцца з Пятром і быў у яго пятнаццаць дзён.
GAL.1.19	 А з іншых апосталаў я ня бачыў нікога, акрамя Якуба, брата Госпадавага.
GAL.1.20	 А што пішу вам, вось, перад Богам [сьведчу], што не хлушу.
GAL.1.21	 Пасьля я пайшоў у краіны Сірыі і Кілікіі.
GAL.1.22	 А з аблічча я быў невядомы цэрквам Юдэі, што ў Хрысьце,
GAL.1.23	 а толькі чулі яны, што той, які некалі перасьледаваў іх, цяпер дабравесьціць веру, якую раней нішчыў,
GAL.1.24	 і славілі за мяне Бога.
GAL.2.1	 Пасьля, праз чатырнаццаць гадоў, хадзіў я ізноў у Ерусалім з Барнабам, узяўшы з сабою і Ціта.
GAL.2.2	 Хадзіў жа я паводле адкрыцьця і прадставіў ім, асабліва тым, якія лічацца [галоўнымі], Эвангельле, якое абвяшчаю сярод паганаў, ці не надарма бягу або бег?
GAL.2.3	 Але і Ціт, які быў са мною, які быў Грэк, ня быў змушаны абрэзацца.
GAL.2.4	 Фальшывым жа братам, якія паўкрадаліся і прыйшлі падгледзець нашую свабоду, якую мы маем у Хрысьце Ісусе, каб зьняволіць нас,
GAL.2.5	 мы ні на гадзіну не паддаліся і не падпарадкаваліся, каб праўда Эвангельля захавалася ў вас.
GAL.2.6	 А тыя, якія лічацца [галоўнымі], (хоць якія яны былі некалі, для мяне няма розьніцы, [бо] Бог не зважае на аблічча чалавека), тыя, якія лічацца [галоўнымі], мне нічога не пярэчылі,
GAL.2.7	 але наадварот, убачыўшы, што мне даверана Эвангельле [для] неабрэзаных, як Пятру — [для] абрэзаных,
GAL.2.8	 бо Той, Які дзейнічаў праз Пятра ў апостальстве ў абрэзаных, дзейнічаў і праз мяне між паганамі,
GAL.2.9	 і пазнаўшы ласку, якая дадзена мне, Якуб, і Кіфа, і Ян, якія лічацца слупамі, далі мне і Барнабу правіцу супольнасьці, каб мы [ішлі] да паганаў, а яны — да абрэзаных,
GAL.2.10	 толькі каб мы памяталі пра ўбогіх, што я гэтаксама і намагаўся рабіць.
GAL.2.11	 Калі ж Пётар прыйшоў у Антыёхію, я асабіста супрацьстаў яму, таму што [варта] было ганіць [яго].
GAL.2.12	 Бо перад тым, як прыйшлі некаторыя ад Якуба, ён еў разам з паганамі; а калі яны прыйшлі, ухіляўся і аддзяляўся, баючыся абрэзаных.
GAL.2.13	 І з ім крывадушнічалі іншыя Юдэі, так што нават Барнаба быў захоплены іхняй крывадушнасьцю.
GAL.2.14	 Але калі я ўбачыў, што яны ня ходзяць проста паводле праўды Эвангельскай, я сказаў Пятру пры ўсіх: «Калі ты, будучы Юдэем, жывеш па-паганску, а не па-юдэйску, чаму паганаў змушаеш жыць па-юдэйску?»
GAL.2.15	 Мы паводле прыроды Юдэі, а не з паганаў грэшнікі,
GAL.2.16	 ведаючы, што чалавек апраўдваецца не праз учынкі Закону, а толькі праз веру ў Ісуса Хрыста, і мы паверылі ў Хрыста Ісуса, каб апраўдацца праз веру ў Хрыста, а не праз учынкі Закону, бо праз учынкі Закону ня будзе апраўданае ніводнае цела.
GAL.2.17	 А калі, шукаючы апраўданьня ў Хрысьце, мы самі аказаліся грэшнікамі, дык ці Хрыстос — служыцель грэху? Няхай ня станецца!
GAL.2.18	 Бо калі я зноў будую тое, што зруйнаваў, сам сябе зьяўляю парушальнікам.
GAL.2.19	 Бо праз Закон я памёр для Закону, каб жыць для Бога.
GAL.2.20	 Я ўкрыжаваны з Хрыстом, і ўжо ня я жыву, але жыве ў-ва мне Хрыстос. А што цяпер жыву ў целе, жыву праз веру ў Сына Божага, Які палюбіў мяне і выдаў Сябе за мяне.
GAL.2.21	 Не адкідаю ласкі Божае. Бо калі праз Закон праведнасьць, дык Хрыстос надарма памёр.
GAL.3.1	 О, бяздумныя Галяты! Хто зачараваў не пакарацца праўдзе вас, перад вачыма якіх быў раней апісаны Ісус Хрыстос, [нібыта] ў вас укрыжаваны?
GAL.3.2	 Гэтае толькі хачу даведацца ад вас: ці праз учынкі Закону вы атрымалі Духа, ці праз слуханьне веры?
GAL.3.3	 Ці вы гэткія бяздумныя, што, пачаўшы духам, цяпер сканчваеце целам?
GAL.3.4	 Ці гэтулькі перацярпелі вы надарма? Дый каб жа надарма!
GAL.3.5	 Дык ці Той, Які дае вам Духа і робіць між вамі цуды, праз учынкі Закону [робіць] ці праз слуханьне веры?
GAL.3.6	 Як Абрагам паверыў Богу, і залічана яму за праведнасьць,
GAL.3.7	 гэтак і вы разумейце, што тыя, хто з веры, гэтыя ёсьць сыны Абрагама.
GAL.3.8	 А Пісаньне, прадбачачы, што з веры Бог апраўдвае паганаў, раней дабравесьціла Абрагаму: «У табе будуць дабраслаўлёныя ўсе народы».
GAL.3.9	 Так што тыя, хто з веры, дабраслаўляюцца разам з верным Абрагамам.
GAL.3.10	 Бо ўсе тыя, хто праз учынкі Закону, тыя пад праклёнам. Бо напісана: «Пракляты ўсякі, хто не трывае ў-ва ўсім, што напісана ў кнізе Закону, каб рабіць гэтае».
GAL.3.11	 А што Законам ніхто не апраўдаецца перад Богам, зразумела, бо: «Праведны з веры жыць будзе».
GAL.3.12	 А Закон ня ёсьць з веры, але: «Чалавек, які спаўняе яго, жыць будзе ім».
GAL.3.13	 Хрыстос адкупіў нас ад праклёну Закону, стаўшыся за нас праклёнам, бо напісана: «Пракляты ўсякі, хто вісіць на дрэве»,
GAL.3.14	 каб дабраслаўленьне Абрагама ў Хрысьце Ісусе сталася на паганаў, каб абяцаньне Духа мы атрымалі праз веру.
GAL.3.15	 Браты, па-чалавечаму кажу: нават чалавекам засьведчанага запавету ніхто не адкідае, ані не дадае [да яго].
GAL.3.16	 Абяцаньні ж былі сказаныя Абрагаму і насеньню ягонаму. Ня кажа: «і насеньням», як пра многіх, але як пра аднаго: «і насеньню твайму», якое ёсьць Хрыстос.
GAL.3.17	 Я вось кажу тое, што запавет пра Хрыста, раней засьведчаны Богам, Закон, які стаўся праз чатырыста трыццаць гадоў, не пазбаўляе сілы, каб зьнішчыць абяцаньне.
GAL.3.18	 Бо калі спадчына праз Закон, дык ужо не праз абяцаньне; а Абрагаму Бог падараваў [яе] праз абяцаньне.
GAL.3.19	 Дык навошта Закон? Ён дадзены з прычыны парушэньняў, пакуль прыйдзе насеньне, пра якое дадзена абяцаньне, загаданае праз анёлаў рукою пасярэдніка.
GAL.3.20	 Пасярэднік жа ня ёсьць пры адным, а Бог адзін.
GAL.3.21	 Дык ці Закон супраць абяцаньняў Божых? Няхай ня станецца! Бо калі б быў дадзены закон, які можа ажыўляць, праўдзіва, праведнасьць была б з закону.
GAL.3.22	 Але Пісаньне замкнула ўсё пад грэхам, каб абяцаньне з веры Ісуса Хрыста было дадзена тым, якія вераць.
GAL.3.23	 А перш, чым прыйшла вера, мы былі пад аховаю Закону, замкнёныя дзеля [атрыманьня] веры, якая мела адкрыцца.
GAL.3.24	 Так што Закон стаўся нашым выхавацелем да Хрыста, каб нам быць апраўданымі з веры.
GAL.3.25	 А калі прыйшла вера, мы ўжо не пад выхавацелем,
GAL.3.26	 бо ўсе вы — сыны Божыя праз веру ў Хрыста Ісуса.
GAL.3.27	 Бо ўсе тыя, хто ў Хрыста ахрысьціліся, у Хрыста апрануліся.
GAL.3.28	 Няма ані Юдэя, ані Грэка; няма ані слугі, ані свабоднага; няма ані мужчыны, ані жанчыны, бо ўсе вы адно ў Хрысьце Ісусе.
GAL.3.29	 А калі вы — Хрыстовыя, дык вы — насеньне Абрагама і паводле абяцаньня — спадкаемцы.
GAL.4.1	 Кажу вось: увесь час, пакуль спадкаемца — немаўля, ён нічым ня лепшы за слугу, хоць ён пан усяго,
GAL.4.2	 але ён пад наглядчыкамі і аканомамі аж да вызначанага бацькам часу.
GAL.4.3	 Гэтак і мы, калі былі немаўлятамі, былі паняволеныя стыхіям сьвету.
GAL.4.4	 А калі прыйшла поўня часу, Бог паслаў Сына Свайго, Які быў з жанчыны і быў пад Законам,
GAL.4.5	 каб адкупіць тых, якія пад Законам, каб нам атрымаць усынаўленьне.
GAL.4.6	 А як вы — сыны, Бог паслаў у сэрцы вашыя Духа Сына Свайго, Які кліча: «Абба, Ойча!»
GAL.4.7	 Так што ты ўжо не слуга, але сын; а калі сын, дык і спадкаемца Бога праз Хрыста.
GAL.4.8	 Але тады, ня ведаючы Бога, вы служылі тым, якія паводле прыроды ня ёсьць богі.
GAL.4.9	 Цяпер жа, пазнаўшы Бога, а больш пазнаныя Богам, як вы вяртаецеся ізноў да нядужых і ўбогіх стыхіяў, якім зноў хочаце служыць нанова?
GAL.4.10	 Вы сочыце за днямі, і месяцамі, і порамі, і гадамі.
GAL.4.11	 Баюся за вас, ці не надарма я працаваў у вас.
GAL.4.12	 Прашу вас, браты, будзьце, як і я, бо і я, як вы. Вы нічым ня скрыўдзілі мяне.
GAL.4.13	 А вы ведаеце, што я ў нядужасьці цела дабравесьціў вам раней,
GAL.4.14	 і вы не пагардзілі спакусай маёй, якая ў целе маім, і не адапхнулі, але прынялі мяне, як анёла Божага, як Хрыста Ісуса.
GAL.4.15	 Дык якое было шчасьце вашае! Бо сьведчу вам, што калі б было магчыма, вырваўшы вочы вашыя, вы далі б мне.
GAL.4.16	 Дык ці ж я стаўся ворагам вашым, кажучы вам праўду?
GAL.4.17	 Рупяцца пра вас нядобра, але хочуць аддзяліць вас [ад нас], каб вы рупіліся пра іх.
GAL.4.18	 А добра рупіцца пра добрае заўсёды, а ня толькі, калі я прысутны ў вас,
GAL.4.19	 дзеткі мае, якімі ізноў мучуся ў радзінах, пакуль не ўкшталтуецца ў вас Хрыстос.
GAL.4.20	 Хацеў бы я цяпер быць прысутным у вас і зьмяніць голас мой, бо я зьбянтэжаны вамі.
GAL.4.21	 Скажыце мне вы, якія хочаце быць пад Законам: ці ж вы ня слухаеце Закону?
GAL.4.22	 Бо напісана, што Абрагам меў двух сыноў: аднаго ад служкі і аднаго ад свабоднай.
GAL.4.23	 Але той, які ад служкі, народжаны паводле цела, а той, які ад свабоднай, — праз абяцаньне.
GAL.4.24	 Гэта ёсьць алегорыя. Бо гэта два запаветы: адзін — ад гары Сынай, які нараджае на няволю, які ёсьць Агар,
GAL.4.25	 бо Агар ёсьць гара Сынай у Арабіі і адпавядае цяперашняму Ерусаліму, які ў няволі з дзецьмі сваімі;
GAL.4.26	 а Ерусалім, які ўверсе, — свабодны, ён ёсьць маці ўсім нам.
GAL.4.27	 Бо напісана: «Узьвесяліся, няплодная, якая не нараджала; загукай і закрычы, якая ня мучылася ў радзінах, бо шмат дзяцей у самотнай, больш, чым у той, якая мае мужа».
GAL.4.28	 А мы, браты, паводле Ісака — дзеці абяцаньня.
GAL.4.29	 Але як тады той, які быў народжаны паводле цела, перасьледаваў таго, які паводле духа, гэтак і цяпер.
GAL.4.30	 Але што кажа Пісаньне? «Выжані служку і сына ейнага, бо сын служкі ня будзе спадкаемцам разам з сынам свабоднай».
GAL.4.31	 Дык вось, браты, мы — дзеці ня служкі, але свабоднай.
GAL.5.1	 Дык стойце ў свабодзе, якою вызваліў нас Хрыстос, і не патрапляйце ізноў пад ярмо няволі.
GAL.5.2	 Вось я, Павал, кажу вам, што, калі вы абрэзваецеся, Хрыстос вам ня дасьць ніякай карысьці.
GAL.5.3	 Зноў жа сьведчу ўсякаму чалавеку, які абрэзваецца, што ён павінен выканаць увесь Закон.
GAL.5.4	 Вы, якія апраўдваецеся праз Закон, зьнішчылі [ў сабе] Хрыста, адпалі ад ласкі.
GAL.5.5	 Бо мы духам праз веру чакаем надзеі праведнасьці.
GAL.5.6	 Бо ў Хрысьце Ісусе ня мае сілы ані абразаньне, ані неабразаньне, але вера, якая дзейнічае праз любоў.
GAL.5.7	 Вы беглі добра. Хто перашкодзіў вам, каб вы ня мелі перакананасьці ў праўдзе?
GAL.5.8	 Гэткае перакананьне не ад Таго, Які вас кліча.
GAL.5.9	 Малая кісьля ўсё цеста квасіць.
GAL.5.10	 Я перакананы наконт вас у Госпадзе, што вы ня будзеце думаць аніяк іначай. А той, хто вас трывожыць, хто б ён ні быў, атрымае асуджэньне.
GAL.5.11	 Калі ж я, браты, усё яшчэ абвяшчаю абразаньне, чаму я перасьледаваны? Тады зьнішчанае будзе згаршэньне крыжа.
GAL.5.12	 О, каб былі адсечаны тыя, якія вас бунтуюць!
