GEN.1.1	In the beginning God created the heavens and the earth. 
ACT.27.44	and the rest to use planks or whatever they could find from the ship. Thus it was that everyone reached land safely.
ACT.28.1	After our escape, we learned that the island was called Malta. 
ACT.28.2	Its people showed extraordinary kindness — it was cold and it had started to rain, so they lit a bonfire and welcomed us all. 
ACT.28.3	Sha’ul had gathered a bundle of sticks and was adding them to the fire, when a poisonous snake, driven out by the heat, fastened itself to his hand. 
ACT.28.4	The islanders saw the creature hanging from Sha’ul’s hand and said to one another, “This man must be a murderer. Even though he escaped the sea, justice has not allowed him to live.” 
ACT.28.5	But he shook the snake off into the fire and suffered no harm. 
ACT.28.6	They waited, expecting him to swell up or suddenly fall down dead; but after waiting a long time and seeing that nothing amiss was happening to him, they reversed their opinion and said he was a god.
ACT.28.7	Nearby were lands belonging to the governor of the island, whose name was Publius. He received us in a friendly manner and put us up for three days. 
ACT.28.8	Now it so happened that Publius’ father was lying in bed, sick with fever attacks and dysentery. Sha’ul went in to him, prayed, placed his hands on him and healed him. 
ACT.28.9	After this happened, the rest of those on the island who had ailments came and were healed. 
ACT.28.10	They heaped honors on us; and when the time came for us to sail, they provided the supplies we needed.
ACT.28.11	After three months, we sailed away on a ship from Alexandria called “Twin Gods,” which had passed the winter at the island. 
ACT.28.12	We landed at Syracuse and stayed three days. 
ACT.28.13	From there, we arrived at Rhegium by tacking; but after one day, a south wind sprang up; so we made it to Puteoli the second day. 
ACT.28.14	There we found brothers who invited us to spend a week with them. And so we went on toward Rome.
ACT.28.15	The brothers there had heard about us and came as far as Appian Market and Three Inns to meet us. When Sha’ul saw them, he thanked God and took courage. 
ACT.28.16	And when we arrived at Rome, the officer allowed Sha’ul to stay by himself, though guarded by a soldier.
ACT.28.17	After three days Sha’ul called a meeting of the local Jewish leaders. When they had gathered, he said to them: “Brothers, although I have done nothing against either our people or the traditions of our fathers, I was made a prisoner in Yerushalayim and handed over to the Romans. 
ACT.28.18	They examined me and were ready to release me, because I had done nothing to justify a death sentence. 
ACT.28.19	But when the Judeans objected, I was forced to appeal to the Emperor — not that I had any charge to make against my own people. 
ACT.28.20	This is why I have asked to see you and speak with you, for it is because of the hope of Isra’el that I have this chain around me.”
ACT.28.21	They said to him, “We have not received any letters about you from Y’hudah, and none of the brothers who have come from there has reported or said anything bad about you. 
ACT.28.22	But we do think it would be appropriate to hear your views from you, yourself; for all we know about this sect is that people everywhere speak against it.”
ACT.28.23	So they arranged a day with him and came to his quarters in large numbers. From morning until evening he explained the matter to them, giving a thorough witness about the Kingdom of God and making use of both the 
ACT.28.24	Some were convinced by what he said, 
ACT.28.25	while others refused to believe.
ACT.28.25	So they left, disagreeing among themselves, after Sha’ul had made one final statement: “The 
ACT.28.26	‘Go to this people and say,
ACT.28.26	“You will keep on hearing but never understand,
ACT.28.26	and you will keep on seeing but never perceive,
ACT.28.27	because the heart of this people has grown thick —
ACT.28.27	with their ears they barely hear,
ACT.28.27	and their eyes they have closed,
ACT.28.27	for fear that they should see with their eyes,
ACT.28.27	hear with their ears,
ACT.28.27	understand with their heart,
ACT.28.27	and do 
ACT.28.27	so that I could heal them.”’
ACT.28.28	Therefore, let it be known to you that this salvation of God has been sent to the 
ACT.28.30	Sha’ul remained two whole years in a place he rented for himself; and he continued receiving all who came to see him, 
ACT.28.31	openly and without hindrance proclaiming the Kingdom of God and teaching about the Lord Yeshua the Messiah.
ROM.1.1	From: Sha’ul, a slave of the Messiah Yeshua, an emissary because I was called and set apart for the Good News of God.
ROM.1.2	God promised this Good News in advance through his prophets in the 
ROM.1.3	It concerns his Son — he is descended from David physically; 
ROM.1.4	he was powerfully demonstrated to be Son of God spiritually, set apart by his having been resurrected from the dead; he is Yeshua the Messiah, our Lord. 
ROM.1.5	Through him we received grace and were given the work of being an emissary on his behalf promoting trust-grounded obedience among all the Gentiles, 
ROM.1.6	including you, who have been called by Yeshua the Messiah.
ROM.1.7	To: All those in Rome whom God loves, who have been called, who have been set apart for him:
ROM.1.7	Grace to you and 
ROM.1.8	First, I thank my God through Yeshua the Messiah for all of you, because the report of your trust is spreading throughout the whole world. 
ROM.1.9	For God, whom I serve in my spirit by spreading the Good News about his Son, is my witness that I regularly remember you 
ROM.1.10	in my prayers; and I always pray that somehow, now or in the future, I might, by God’s will, succeed in coming to visit you. 
ROM.1.11	For I long to see you, so that I might share with you some spiritual gift that can make you stronger — 
ROM.1.12	or, to put it another way, so that by my being with you, we might, through the faith we share, encourage one another. 
ROM.1.13	Brothers, I want you to know that although I have been prevented from visiting you until now, I have often planned to do so, in order that I might have some fruit among you, just as I have among the other Gentiles. 
ROM.1.14	I owe a debt to both civilized Greeks and uncivilized people, to both the educated and the ignorant; 
ROM.1.15	therefore I am eager to proclaim the Good News also to you who live in Rome.
ROM.1.16	For I am not ashamed of the Good News, since it is God’s powerful means of bringing salvation to everyone who keeps on trusting, to the Jew especially, but equally to the Gentile. 
ROM.1.17	For in it is revealed how God makes people righteous in his sight; and from beginning to end it is through trust — as the 
ROM.1.18	What is revealed is God’s anger from heaven against all the godlessness and wickedness of people who in their wickedness keep suppressing the truth; 
ROM.1.19	because what is known about God is plain to them, since God has made it plain to them. 
ROM.1.20	For ever since the creation of the universe his invisible qualities — both his eternal power and his divine nature — have been clearly seen, because they can be understood from what he has made. Therefore, they have no excuse; 
ROM.1.21	because, although they know who God is, they do not glorify him as God or thank him. On the contrary, they have become futile in their thinking; and their undiscerning hearts have become darkened. 
ROM.1.22	Claiming to be wise, they have become fools! 
ROM.1.23	In fact, they have exchanged the glory of the immortal God for mere images, like a mortal human being, or like birds, animals or reptiles!
ROM.1.24	This is why God has given them up to the vileness of their hearts’ lusts, to the shameful misuse of each other’s bodies. 
ROM.1.25	They have exchanged the truth of God for falsehood, by worshipping and serving created things, rather than the Creator — praised be he for ever. 
ROM.1.26	This is why God has given them up to degrading passions; so that their women exchange natural sexual relations for unnatural; 
ROM.1.27	and likewise the men, giving up natural relations with the opposite sex, burn with passion for one another, men committing shameful acts with other men and receiving in their own persons the penalty appropriate to their perversion. 
ROM.1.28	In other words, since they have not considered God worth knowing, God has given them up to worthless ways of thinking; so that they do improper things. 
ROM.1.29	They are filled with every kind of wickedness, evil, greed and vice; stuffed with jealousy, murder, quarrelling, dishonesty and ill-will; they are gossips, 
ROM.1.30	slanderers, haters of God; they are insolent, arrogant and boastful; they plan evil schemes; they disobey their parents; 
ROM.1.31	they are brainless, faithless, heartless and ruthless. 
ROM.1.32	They know well enough God’s righteous decree that people who do such things deserve to die; yet not only do they keep doing them, but they applaud others who do the same.
ROM.2.1	Therefore you have no excuse, whoever you are, passing judgment; for when you judge someone else, you are passing judgment against yourself; since you who are judging do the same things he does. 
ROM.2.2	We know that God’s judgment lands impartially on those who do such things; 
ROM.2.3	do you think that you, a mere man passing judgment on others who do such things, yet doing them yourself, will escape the judgment of God? 
ROM.2.4	Or perhaps you despise the riches of his kindness, forbearance and patience; because you don’t realize that God’s kindness is intended to lead you to turn from your sins. 
ROM.2.5	But by your stubbornness, by your unrepentant heart, you are storing up anger for yourself on the Day of Anger, when God’s righteous judgment will be revealed; 
ROM.2.6	for he will pay back each one according to his deeds. 
ROM.2.7	To those who seek glory, honor and immortality by perseverance in doing good, he will pay back eternal life. 
ROM.2.8	But to those who are self-seeking, who disobey the truth and obey evil, he will pay back wrath and anger.
ROM.2.9	Yes, he will pay back misery and anguish to every human being who does evil, to the Jew first, then to the Gentile; 
ROM.2.10	but glory and honor and 
ROM.2.11	For God does not show favoritism. 
ROM.2.12	All who have sinned outside the framework of 
ROM.2.13	For it is not merely the hearers of 
ROM.2.14	For whenever Gentiles, who have no 
ROM.2.15	For their lives show that the conduct the 
ROM.2.16	on a day when God passes judgment on people’s inmost secrets. (According to the Good News as I proclaim it, he does this through the Messiah Yeshua.)
ROM.2.17	But if you call yourself a Jew and rest on 
ROM.2.18	and know his will and give your approval to what is right, because you have been instructed from the 
ROM.2.19	and if you have persuaded yourself that you are a guide to the blind, a light in the darkness, 
ROM.2.20	an instructor for the spiritually unaware and a teacher of children, since in the 
ROM.2.21	then, you who teach others, don’t you teach yourself? Preaching, “Thou shalt not steal,” do you steal? 
ROM.2.22	Saying, “Thou shalt not commit adultery,” do you commit adultery? Detesting idols, do you commit idolatrous acts? 
ROM.2.23	You who take such pride in 
ROM.2.24	as it says in the 
ROM.2.25	For circumcision is indeed of value if you do what 
ROM.2.26	Therefore, if an uncircumcised man keeps the righteous requirements of the 
ROM.2.27	Indeed, the man who is physically uncircumcised but obeys the 
ROM.2.28	For the real Jew is not merely Jewish outwardly: true circumcision is not only external and physical. 
ROM.2.29	On the contrary, the real Jew is one inwardly; and true circumcision is of the heart, spiritual not literal; so that his praise comes not from other people but from God.
ROM.3.1	Then what advantage has the Jew? What is the value of being circumcised? 
ROM.3.2	Much in every way! In the first place, the Jews were entrusted with the very words of God. 
ROM.3.3	If some of them were unfaithful, so what? Does their faithlessness cancel God’s faithfulness? 
ROM.3.4	Heaven forbid! God would be true even if everyone were a liar! — as the 
ROM.3.4	“so that you, God, may be proved right in your words
ROM.3.4	and win the verdict when you are put on trial.”
ROM.3.5	Now if our unrighteousness highlights God’s righteousness, what should we say? That God is unrighteous to inflict his anger on us? (I am speaking here the way people commonly do.) 
ROM.3.6	Heaven forbid! Else, how could God judge the world? 
ROM.3.7	“But,” you say, “if, through my lie, God’s truth is enhanced and brings him greater glory, why am I still judged merely for being a sinner?” 
ROM.3.8	Indeed! Why not say (as some people slander us by claiming we do say), “Let us do evil, so that good may come of it”? Against them the judgment is a just one!
ROM.3.9	So are we Jews better off? Not entirely; for I have already made the charge that all people, Jews and Gentiles alike, are controlled by sin. 
ROM.3.10	As the 
ROM.3.10	“There is no one righteous, not even one!
ROM.3.10	No one understands,
ROM.3.11	no one seeks God,
ROM.3.12	all have turned away
ROM.3.12	and at the same time become useless;
ROM.3.12	there is no one who shows kindness, not a single one!
ROM.3.13	“Their throats are open graves,
ROM.3.13	they use their tongues to deceive.
ROM.3.13	Vipers’ venom is under their lips.
ROM.3.14	Their mouths are full of curses and bitterness.
ROM.3.15	“Their feet rush to shed blood,
ROM.3.16	in their ways are ruin and misery,
ROM.3.17	and the way of 
ROM.3.18	“There is no fear of God before their eyes.”
ROM.3.19	Moreover, we know that whatever the 
ROM.3.20	For in his sight no one alive will be considered righteous on the ground of legalistic observance of 
ROM.3.21	But now, quite apart from 
ROM.3.22	and it is a righteousness that comes from God, through the faithfulness of Yeshua the Messiah, to all who continue trusting. For it makes no difference whether one is a Jew or a Gentile, 
ROM.3.23	since all have sinned and come short of earning God’s praise. 
ROM.3.24	By God’s grace, without earning it, all are granted the status of being considered righteous before him, through the act redeeming us from our enslavement to sin that was accomplished by the Messiah Yeshua. 
ROM.3.25	God put Yeshua forward as the 
ROM.3.26	and it vindicates his righteousness in the present age by showing that he is righteous himself and is also the one who makes people righteous on the ground of Yeshua’s faithfulness.
ROM.3.27	So what room is left for boasting? None at all! What kind of 
ROM.3.28	Therefore, we hold the view that a person comes to be considered righteous by God on the ground of trusting, which has nothing to do with legalistic observance of 
ROM.3.29	Or is God the God of the Jews only? Isn’t he also the God of the Gentiles? Yes, he is indeed the God of the Gentiles; 
ROM.3.30	because, as you will admit, God is one. Therefore, he will consider righteous the circumcised on the ground of trusting and the uncircumcised through that same trusting. 
ROM.3.31	Does it follow that we abolish 
ROM.4.1	Then what should we say Avraham, our forefather, obtained by his own efforts? 
ROM.4.2	For if Avraham came to be considered righteous by God because of legalistic observances, then he has something to boast about. But this is not how it is before God! 
ROM.4.3	For what does the 
ROM.4.4	Now the account of someone who is working is credited not on the ground of grace but on the ground of what is owed him. 
ROM.4.5	However, in the case of one who is not working but rather is trusting in him who makes ungodly people righteous, his trust is credited to him as righteousness.
ROM.4.6	In the same way, the blessing which David pronounces is on those whom God credits with righteousness apart from legalistic observances:
ROM.4.7	“Blessed are those whose transgressions are forgiven,
ROM.4.7	whose sins are covered over;
ROM.4.8	Blessed is the man whose sin 
ROM.4.8	will not reckon against his account.”
ROM.4.9	Now is this blessing for the circumcised only? Or is it also for the uncircumcised? For we say that Avraham’s trust was credited to his account as righteousness; 
ROM.4.10	but what state was he in when it was so credited — circumcision or uncircumcision? Not in circumcision, but in uncircumcision! 
ROM.4.11	In fact, he received circumcision as a sign, as a seal of the righteousness he had been credited with on the ground of the trust he had while he was still uncircumcised. This happened so that he could be the father of every uncircumcised person who trusts and thus has righteousness credited to him, 
ROM.4.12	and at the same time be the father of every circumcised person who not only has had a 
ROM.4.13	For the promise to Avraham and his seed that he would inherit the world did not come through legalism but through the righteousness that trust produces. 
ROM.4.14	For if the heirs are produced by legalism, then trust is pointless and the promise worthless. 
ROM.4.15	For what law brings is punishment. But where there is no law, there is also no violation.
ROM.4.16	The reason the promise is based on trusting is so that it may come as God’s free gift, a promise that can be relied on by all the seed, not only those who live within the framework of the 
ROM.4.17	This accords with the 
ROM.4.18	For he was past hope, yet in hope he trusted that he would indeed become a father to many nations, in keeping with what he had been told, “So many will your seed be.” 
ROM.4.19	His trust did not waver when he considered his own body — which was as good as dead, since he was about a hundred years old — or when he considered that Sarah’s womb was dead too. 
ROM.4.20	He did not by lack of trust decide against God’s promises. On the contrary, by trust he was given power as he gave glory to God, 
ROM.4.21	for he was fully convinced that what God had promised he could also accomplish. 
ROM.4.22	This is why it was credited to his account as righteousness.
ROM.4.23	But the words, “it was credited to his account . . . ,” were not written for him only. 
ROM.4.24	They were written also for us, who will certainly have our account credited too, because we have trusted in him who raised Yeshua our Lord from the dead — 
ROM.4.25	Yeshua, who was delivered over to death because of our offences and raised to life in order to make us righteous.
ROM.5.1	So, since we have come to be considered righteous by God because of our trust, let us continue to have 
ROM.5.2	Also through him and on the ground of our trust, we have gained access to this grace in which we stand; so let us boast about the hope of experiencing God’s glory. 
ROM.5.3	But not only that, let us also boast in our troubles; because we know that trouble produces endurance, 
ROM.5.4	endurance produces character, and character produces hope; 
ROM.5.5	and this hope does not let us down, because God’s love for us has already been poured out in our hearts through the 
ROM.5.6	For while we were still helpless, at the right time, the Messiah died on behalf of ungodly people. 
ROM.5.7	Now it is a rare event when someone gives up his life even for the sake of somebody righteous, although possibly for a truly good person one might have the courage to die. 
ROM.5.8	But God demonstrates his own love for us in that the Messiah died on our behalf while we were still sinners. 
ROM.5.9	Therefore, since we have now come to be considered righteous by means of his bloody sacrificial death, how much more will we be delivered through him from the anger of God’s judgment! 
ROM.5.10	For if we were reconciled with God through his Son’s death when we were enemies, how much more will we be delivered by his life, now that we are reconciled! 
ROM.5.11	And not only will we be delivered in the future, but we are boasting about God right now, because he has acted through our Lord Yeshua the Messiah, through whom we have already received that reconciliation.
ROM.5.12	Here is how it works: it was through one individual that sin entered the world, and through sin, death; and in this way death passed through to the whole human race, inasmuch as everyone sinned. 
ROM.5.13	Sin was indeed present in the world before 
ROM.5.14	Nevertheless death ruled from Adam until Moshe, even over those whose sinning was not exactly like Adam’s violation of a direct command. In this, Adam prefigured the one who was to come.
ROM.5.15	But the free gift is not like the offence. For if, because of one man’s offence, many died, then how much more has God’s grace, that is, the gracious gift of one man, Yeshua the Messiah, overflowed to many! 
ROM.5.16	No, the free gift is not like what resulted from one man’s sinning; for from one sinner came judgment that brought condemnation; but the free gift came after many offences and brought acquittal. 
ROM.5.17	For if, because of the offence of one man, death ruled through that one man; how much more will those receiving the overflowing grace, that is, the gift of being considered righteous, rule in life through the one man Yeshua the Messiah!
ROM.5.18	In other words, just as it was through one offence that all people came under condemnation, so also it is through one righteous act that all people come to be considered righteous. 
ROM.5.19	For just as through the disobedience of the one man, many were made sinners, so also through the obedience of the other man, many will be made righteous. 
ROM.5.20	And the 
ROM.5.21	All this happened so that just as sin ruled by means of death, so also grace might rule through causing people to be considered righteous, so that they might have eternal life, through Yeshua the Messiah, our Lord.
ROM.6.1	So then, are we to say, “Let’s keep on sinning, so that there can be more grace”? 
ROM.6.2	Heaven forbid! How can we, who have died to sin, still live in it? 
ROM.6.3	Don’t you know that those of us who have been immersed into the Messiah Yeshua have been immersed into his death? 
ROM.6.4	Through immersion into his death we were buried with him; so that just as, through the glory of the Father, the Messiah was raised from the dead, likewise we too might live a new life. 
ROM.6.5	For if we have been united with him in a death like his, we will also be united with him in a resurrection like his. 
ROM.6.6	We know that our old self was put to death on the execution-stake with him, so that the entire body of our sinful propensities might be destroyed, and we might no longer be enslaved to sin. 
ROM.6.7	For someone who has died has been cleared from sin. 
ROM.6.8	Now since we died with the Messiah, we trust that we will also live with him. 
ROM.6.9	We know that the Messiah has been raised from the dead, never to die again; death has no authority over him. 
ROM.6.10	For his death was a unique event that need not be repeated; but his life, he keeps on living for God. 
ROM.6.11	In the same way, consider yourselves to be dead to sin but alive for God, by your union with the Messiah Yeshua.
ROM.6.12	Therefore, do not let sin rule in your mortal bodies, so that it makes you obey its desires; 
ROM.6.13	and do not offer any part of yourselves to sin as an instrument for wickedness. On the contrary, offer yourselves to God as people alive from the dead, and your various parts to God as instruments for righteousness. 
ROM.6.14	For sin will not have authority over you; because you are not under legalism but under grace.
ROM.6.15	Therefore, what conclusion should we reach? “Let’s go on sinning, because we’re not under legalism but under grace”? Heaven forbid! 
ROM.6.16	Don’t you know that if you present yourselves to someone as obedient slaves, then, of the one whom you are obeying, you are slaves — whether of sin, which leads to death, or of obedience, which leads to being made righteous? 
ROM.6.17	By God’s grace, you, who were once slaves to sin, obeyed from your heart the pattern of teaching to which you were exposed; 
ROM.6.18	and after you had been set free from sin, you became enslaved to righteousness. 
ROM.6.19	(I am using popular language because your human nature is so weak.) For just as you used to offer your various parts as slaves to impurity and lawlessness, which led to more lawlessness; so now offer your various parts as slaves to righteousness, which leads to being made holy, set apart for God. 
ROM.6.20	For when you were slaves of sin, you were free in relationship to righteousness; 
ROM.6.21	but what benefit did you derive from the things of which you are now ashamed? The end result of those things was death. 
ROM.6.22	However, now, freed from sin and enslaved to God, you do get the benefit — it consists in being made holy, set apart for God, and its end result is eternal life. 
ROM.6.23	For what one earns from sin is death; but eternal life is what one receives as a free gift from God, in union with the Messiah Yeshua, our Lord.
ROM.7.1	Surely you know, brothers — for I am speaking to those who understand 
ROM.7.2	For example, a married woman is bound by 
ROM.7.3	Therefore, while the husband is alive, she will be called an adulteress if she marries another man; but if the husband dies, she is free from that part of the 
ROM.7.4	Thus, my brothers, you have been made dead with regard to the 
ROM.7.5	For when we were living according to our old nature, the passions connected with sins worked through the 
ROM.7.6	But now we have been released from this aspect of the 
ROM.7.7	Therefore, what are we to say? That the 
ROM.7.8	But sin, seizing the opportunity afforded by the commandment, worked in me all kinds of evil desires — for apart from 
ROM.7.9	I was once alive outside the framework of 
ROM.7.10	and I died. The commandment that was intended to bring me life was found to be bringing me death! 
ROM.7.11	For sin, seizing the opportunity afforded by the commandment, deceived me; and through the commandment, sin killed me. 
ROM.7.12	So the 
ROM.7.13	Then did something good become for me the source of death? Heaven forbid! Rather, it was sin working death in me through something good, so that sin might be clearly exposed as sin, so that sin through the commandment might come to be experienced as sinful beyond measure. 
ROM.7.14	For we know that the 
ROM.7.15	I don’t understand my own behavior — I don’t do what I want to do; instead, I do the very thing I hate! 
ROM.7.16	Now if I am doing what I don’t want to do, I am agreeing that the 
ROM.7.17	But now it is no longer “the real me” doing it, but the sin housed inside me. 
ROM.7.18	For I know that there is nothing good housed inside me — that is, inside my old nature. I can want what is good, but I can’t do it! 
ROM.7.19	For I don’t do the good I want; instead, the evil that I don’t want is what I do! 
ROM.7.20	But if I am doing what “the real me” doesn’t want, it is no longer “the real me” doing it but the sin housed inside me. 
ROM.7.21	So I find it to be the rule, a kind of perverse “
ROM.7.22	For in my inner self I completely agree with God’s 
ROM.7.23	but in my various parts, I see a different “
ROM.7.24	What a miserable creature I am! Who will rescue me from this body bound for death? 
ROM.7.25	Thanks be to God [, he will]! — through Yeshua the Messiah, our Lord!
ROM.7.25	To sum up: with my mind, I am a slave of God’s 
ROM.8.1	Therefore, there is no longer any condemnation awaiting those who are in union with the Messiah Yeshua. 
ROM.8.2	Why? Because the 
ROM.8.3	For what the 
ROM.8.4	so that the just requirement of the 
ROM.8.5	For those who identify with their old nature set their minds on the things of the old nature, but those who identify with the Spirit set their minds on the things of the Spirit. 
ROM.8.6	Having one’s mind controlled by the old nature is death, but having one’s mind controlled by the Spirit is life and 
ROM.8.7	For the mind controlled by the old nature is hostile to God, because it does not submit itself to God’s 
ROM.8.8	Thus, those who identify with their old nature cannot please God.
ROM.8.9	But you, you do not identify with your old nature but with the Spirit — provided the Spirit of God is living inside you, for anyone who doesn’t have the Spirit of the Messiah doesn’t belong to him. 
ROM.8.10	However, if the Messiah is in you, then, on the one hand, the body is dead because of sin; but, on the other hand, the Spirit is giving life because God considers you righteous. 
ROM.8.11	And if the Spirit of the One who raised Yeshua from the dead is living in you, then the One who raised the Messiah Yeshua from the dead will also give life to your mortal bodies through his Spirit living in you.
ROM.8.12	So then, brothers, we don’t owe a thing to our old nature that would require us to live according to our old nature. 
ROM.8.13	For if you live according to your old nature, you will certainly die; but if, by the Spirit, you keep putting to death the practices of the body, you will live.
ROM.8.14	All who are led by God’s Spirit are God’s sons. 
ROM.8.15	For you did not receive a spirit of slavery to bring you back again into fear; on the contrary, you received the Spirit, who makes us sons and by whose power we cry out, “
ROM.8.16	The Spirit himself bears witness with our own spirits that we are children of God; 
ROM.8.17	and if we are children, then we are also heirs, heirs of God and joint-heirs with the Messiah — provided we are suffering with him in order also to be glorified with him.
ROM.8.18	I don’t think the sufferings we are going through now are even worth comparing with the glory that will be revealed to us in the future. 
ROM.8.19	The creation waits eagerly for the sons of God to be revealed; 
ROM.8.20	for the creation was made subject to frustration — not willingly, but because of the one who subjected it. But it was given a reliable hope 
ROM.8.21	that it too would be set free from its bondage to decay and would enjoy the freedom accompanying the glory that God’s children will have. 
ROM.8.22	We know that until now, the whole creation has been groaning as with the pains of childbirth; 
ROM.8.23	and not only it, but we ourselves, who have the firstfruits of the Spirit, groan inwardly as we continue waiting eagerly to be made sons — that is, to have our whole bodies redeemed and set free. 
ROM.8.24	It was in this hope that we were saved. But if we see what we hope for, it isn’t hope — after all, who hopes for what he already sees? 
ROM.8.25	But if we continue hoping for something we don’t see, then we still wait eagerly for it, with perseverance.
ROM.8.26	Similarly, the Spirit helps us in our weakness; for we don’t know how to pray the way we should. But the Spirit himself pleads on our behalf with groanings too deep for words; 
ROM.8.27	and the one who searches hearts knows exactly what the Spirit is thinking, because his pleadings for God’s people accord with God’s will. 
ROM.8.28	Furthermore, we know that God causes everything to work together for the good of those who love God and are called in accordance with his purpose; 
ROM.8.29	because those whom he knew in advance, he also determined in advance would be conformed to the pattern of his Son, so that he might be the firstborn among many brothers; 
ROM.8.30	and those whom he thus determined in advance, he also called; and those whom he called, he also caused to be considered righteous; and those whom he caused to be considered righteous he also glorified!
ROM.8.31	What, then, are we to say to these things? If God is for us, who can be against us? 
ROM.8.32	He who did not spare even his own Son, but gave him up on behalf of us all — is it possible that, having given us his Son, he would not give us everything else too? 
ROM.8.33	So who will bring a charge against God’s chosen people? Certainly not God — he is the one who causes them to be considered righteous! 
ROM.8.34	Who punishes them? Certainly not the Messiah Yeshua, who died and — more than that — has been raised, is at the right hand of God and is actually pleading on our behalf! 
ROM.8.35	Who will separate us from the love of the Messiah? Trouble? Hardship? Persecution? Hunger? Poverty? Danger? War? 
ROM.8.36	As the 
ROM.8.36	“For your sake we are being put to death all day long,
ROM.8.36	we are considered sheep to be slaughtered.”
ROM.8.37	No, in all these things we are superconquerors, through the one who has loved us. 
ROM.8.38	For I am convinced that neither death nor life, neither angels nor other heavenly rulers, neither what exists nor what is coming, 
ROM.8.39	neither powers above nor powers below, nor any other created thing will be able to separate us from the love of God which comes to us through the Messiah Yeshua, our Lord.
ROM.9.1	I am speaking the truth — as one who belongs to the Messiah, I do not lie; and also bearing witness is my conscience, governed by the 
ROM.9.2	my grief is so great, the pain in my heart so constant, 
ROM.9.3	that I could wish myself actually under God’s curse and separated from the Messiah, if it would help my brothers, my own flesh and blood, 
ROM.9.4	the people of Isra’el! They were made God’s children, the 
ROM.9.5	the Patriarchs are theirs; and from them, as far as his physical descent is concerned, came the Messiah, who is over all. Praised be 
ROM.9.6	But the present condition of Isra’el does not mean that the Word of God has failed.
ROM.9.6	For not everyone from Isra’el is truly part of Isra’el; 
ROM.9.7	indeed, not all the descendants are seed of Avraham; rather, “What is to be called your ‘seed’ will be in Yitz’chak.” 
ROM.9.8	In other words, it is not the physical children who are children of God, but the children the promise refers to who are considered seed. 
ROM.9.9	For this is what the promise said: “At the time set, I will come; and Sarah will have a son.” 
ROM.9.10	And even more to the point is the case of Rivkah; for both her children were conceived in a single act with Yitz’chak, our father; 
ROM.9.11	and before they were born, before they had done anything at all, either good or bad (so that God’s plan might remain a matter of his sovereign choice, not dependent on what they did, but on God, who does the calling), 
ROM.9.12	it was said to her, “The older will serve the younger.” 
ROM.9.13	This accords with where it is written, “Ya‘akov I loved, but Esav I hated.”
ROM.9.14	So are we to say, “It is unjust for God to do this”? Heaven forbid! 
ROM.9.15	For to Moshe he says, “I will have mercy on whom I have mercy, and I will pity whom I pity.” 
ROM.9.16	Thus it doesn’t depend on human desires or efforts, but on God, who has mercy. 
ROM.9.17	For the 
ROM.9.18	So then, he has mercy on whom he wants, and he hardens whom he wants.
ROM.9.19	But you will say to me, “Then why does he still find fault with us? After all, who resists his will?” 
ROM.9.20	Who are you, a mere human being, to talk back to God? Will what is formed say to him who formed it, “Why did you make me this way?” 
ROM.9.21	Or has the potter no right to make from a given lump of clay this pot for honorable use and that one for dishonorable? 
ROM.9.22	Now what if God, even though he was quite willing to demonstrate his anger and make known his power, patiently put up with people who deserved punishment and were ripe for destruction? 
ROM.9.23	What if he did this in order to make known the riches of his glory to those who are the objects of his mercy, whom he prepared in advance for glory — 
ROM.9.24	that is, to us, whom he called not only from among the Jews but also from among the Gentiles? 
ROM.9.25	As indeed he says in Hoshea,
ROM.9.25	“Those who were not my people I will call my people;
ROM.9.25	her who was not loved I will call loved;
ROM.9.26	and in the very place where they were told,
ROM.9.26	‘You are not my people,’
ROM.9.26	there they will be called sons of the living God!”
ROM.9.27	But Yesha‘yahu, referring to Isra’el, cries out,
ROM.9.27	“Even if the number of people in Isra’el is as large
ROM.9.27	as the number of grains of sand by the sea,
ROM.9.27	only a remnant will be saved.
ROM.9.28	For 
ROM.9.28	with certainty and without delay.”
ROM.9.29	Also, as Yesha‘yahu said earlier,
ROM.9.29	“If 
ROM.9.29	we would have become like S’dom,
ROM.9.29	we would have resembled ‘Amora.”
ROM.9.30	So, what are we to say? This: that Gentiles, even though they were not striving for righteousness, have obtained righteousness; but it is a righteousness grounded in trusting! 
ROM.9.31	However, Isra’el, even though they kept pursuing a 
ROM.9.32	Why? Because they did not pursue righteousness as being grounded in trusting but as if it were grounded in doing legalistic works. They stumbled over the stone that makes people stumble. 
ROM.9.33	As the 
ROM.9.33	“Look, I am laying in Tziyon
ROM.9.33	a stone that will make people stumble,
ROM.9.33	a rock that will trip them up.
ROM.9.33	But he who rests his trust on it
ROM.9.33	will not be humiliated.”
ROM.10.1	Brothers, my heart’s deepest desire and my prayer to God for Isra’el is for their salvation; 
ROM.10.2	for I can testify to their zeal for God. But it is not based on correct understanding; 
ROM.10.3	for, since they are unaware of God’s way of making people righteous and instead seek to set up their own, they have not submitted themselves to God’s way of making people righteous. 
ROM.10.4	For the goal at which the 
ROM.10.5	For Moshe writes about the righteousness grounded in the 
ROM.10.6	Moreover, the righteousness grounded in trusting says:
ROM.10.6	“Do not say in your heart, ‘Who will ascend to heaven?’” —
ROM.10.6	that is, to bring the Messiah down — 
ROM.10.7	or,
ROM.10.7	“‘Who will descend into Sh’ol?’” —
